Date,Population_Data,Regression_Data,LSTM_Data
1942-06-01,9029.0,,
1942-07-01,9433.0,,
1942-08-01,9863.0,,
1942-09-01,9395.0,,
1942-10-01,9218.0,,
1942-11-01,9264.0,,
1942-12-01,9032.0,,
1943-01-01,9690.0,,
1943-02-01,9537.0,,
1943-03-01,9584.0,,
1943-04-01,9624.0,,
1943-05-01,9268.0,,
1943-06-01,9965.0,,
1943-07-01,9449.0,,
1943-08-01,9477.0,,
1943-09-01,9222.0,,
1943-10-01,9259.0,,
1943-11-01,9375.0,,
1943-12-01,9113.0,,
1944-01-01,9403.0,,
1944-02-01,9398.0,,
1944-03-01,9280.0,,
1944-04-01,9250.0,,
1944-05-01,9003.0,,
1944-06-01,9229.0,,
1944-07-01,9532.0,,
1944-08-01,9222.0,,
1944-09-01,9183.0,,
1944-10-01,9086.0,,
1944-11-01,9435.0,,
1944-12-01,9242.0,,
1945-01-01,8867.0,,
1945-02-01,8722.0,,
1945-03-01,9333.0,,
1945-04-01,9312.0,,
1945-05-01,9007.0,,
1945-06-01,9113.0,,
1945-07-01,9265.0,,
1945-08-01,9430.0,,
1945-09-01,9554.0,,
1945-10-01,9337.0,,
1945-11-01,9306.0,,
1945-12-01,9288.0,,
1946-01-01,9585.0,,
1946-02-01,8982.0,,
1946-03-01,9275.0,,
1946-04-01,9173.0,,
1946-05-01,9238.0,,
1946-06-01,9094.0,,
1946-07-01,8837.0,,
1946-08-01,9295.0,,
1946-09-01,8834.0,,
1946-10-01,9035.0,,
1946-11-01,9268.0,,
1946-12-01,9293.0,,
1947-01-01,9122.0,,
1947-02-01,8994.0,,
1947-03-01,8832.0,,
1947-04-01,9060.0,,
1947-05-01,9117.0,,
1947-06-01,9243.0,,
1947-07-01,9167.0,,
1947-08-01,9423.0,,
1947-09-01,9616.0,,
1947-10-01,9253.0,,
1947-11-01,8844.0,,
1947-12-01,9292.0,,
1948-01-01,8874.0,,
1948-02-01,9067.0,,
1948-03-01,8766.0,,
1948-04-01,8982.0,,
1948-05-01,9027.0,,
1948-06-01,9265.0,,
1948-07-01,9369.0,,
1948-08-01,9197.0,,
1948-09-01,9152.0,,
1948-10-01,9342.0,,
1948-11-01,9446.0,,
1948-12-01,9376.0,,
1949-01-01,9307.0,,
1949-02-01,9125.0,,
1949-03-01,9405.0,,
1949-04-01,9345.0,,
1949-05-01,8954.0,,
1949-06-01,9056.0,,
1949-07-01,8870.0,,
1949-08-01,9188.0,,
1949-09-01,9384.0,,
1949-10-01,8783.0,,
1949-11-01,9042.0,,
1949-12-01,9036.0,,
1950-01-01,8989.0,,
1950-02-01,9194.0,,
1950-03-01,9170.0,,
1950-04-01,8828.0,,
1950-05-01,9077.0,,
1950-06-01,8965.0,,
1950-07-01,8815.0,,
1950-08-01,8747.0,,
1950-09-01,8727.0,,
1950-10-01,9012.0,,
1950-11-01,9086.0,,
1950-12-01,8849.0,,
1951-01-01,9044.0,,
1951-02-01,8642.0,,
1951-03-01,8863.0,,
1951-04-01,8933.0,,
1951-05-01,8831.0,,
1951-06-01,8748.0,,
1951-07-01,8929.0,,
1951-08-01,9241.0,,
1951-09-01,8867.0,,
1951-10-01,9149.0,,
1951-11-01,8756.0,,
1951-12-01,9303.0,,
1952-01-01,9000.0,,
1952-02-01,8938.0,,
1952-03-01,8604.0,,
1952-04-01,8985.0,,
1952-05-01,9039.0,,
1952-06-01,8701.0,,
1952-07-01,8742.0,,
1952-08-01,8941.0,,
1952-09-01,8921.0,,
1952-10-01,8733.0,,
1952-11-01,8896.0,,
1952-12-01,9111.0,,
1953-01-01,8841.0,,
1953-02-01,8726.0,,
1953-03-01,8947.0,,
1953-04-01,8993.0,,
1953-05-01,8872.0,,
1953-06-01,8722.0,,
1953-07-01,9200.0,,
1953-08-01,8885.0,,
1953-09-01,8754.0,,
1953-10-01,8581.0,,
1953-11-01,8862.0,,
1953-12-01,8943.0,,
1954-01-01,8912.0,,
1954-02-01,8887.0,,
1954-03-01,9019.0,,
1954-04-01,8957.0,,
1954-05-01,8946.0,,
1954-06-01,8889.0,,
1954-07-01,8981.0,,
1954-08-01,9332.0,,
1954-09-01,8776.0,,
1954-10-01,8763.0,,
1954-11-01,8812.0,,
1954-12-01,9025.0,,
1955-01-01,8633.0,,
1955-02-01,9085.0,,
1955-03-01,8884.0,,
1955-04-01,8686.0,,
1955-05-01,8913.0,,
1955-06-01,8747.0,,
1955-07-01,8807.0,,
1955-08-01,8692.0,,
1955-09-01,8905.0,,
1955-10-01,8650.0,,
1955-11-01,8945.0,,
1955-12-01,8793.0,,
1956-01-01,8818.0,,
1956-02-01,9011.0,,
1956-03-01,8771.0,,
1956-04-01,8719.0,,
1956-05-01,8641.0,,
1956-06-01,8696.0,,
1956-07-01,8486.0,,
1956-08-01,8466.0,,
1956-09-01,8850.0,,
1956-10-01,8649.0,,
1956-11-01,8860.0,,
1956-12-01,8678.0,,
1957-01-01,8356.0,,
1957-02-01,8571.0,,
1957-03-01,8856.0,,
1957-04-01,8416.0,,
1957-05-01,8552.0,,
1957-06-01,8655.0,,
1957-07-01,8443.0,,
1957-08-01,8617.0,,
1957-09-01,8782.0,,
1957-10-01,8719.0,,
1957-11-01,8635.0,,
1957-12-01,8817.0,,
1958-01-01,8773.0,,
1958-02-01,8800.0,,
1958-03-01,8415.0,,
1958-04-01,8713.0,,
1958-05-01,8746.0,,
1958-06-01,8823.0,,
1958-07-01,8646.0,,
1958-08-01,8435.0,,
1958-09-01,8613.0,,
1958-10-01,8636.0,,
1958-11-01,8510.0,,
1958-12-01,8679.0,,
1959-01-01,8829.0,,
1959-02-01,8637.0,,
1959-03-01,8667.0,,
1959-04-01,8357.0,,
1959-05-01,8476.0,,
1959-06-01,8471.0,,
1959-07-01,8137.0,,
1959-08-01,8795.0,,
1959-09-01,8183.0,,
1959-10-01,8796.0,,
1959-11-01,8428.0,,
1959-12-01,8833.0,,
1960-01-01,8398.0,,
1960-02-01,8887.0,,
1960-03-01,8333.0,,
1960-04-01,8336.0,,
1960-05-01,8388.0,,
1960-06-01,8433.0,,
1960-07-01,8497.0,,
1960-08-01,8414.0,,
1960-09-01,8434.0,,
1960-10-01,8216.0,,
1960-11-01,8532.0,,
1960-12-01,8487.0,,
1961-01-01,8687.0,,
1961-02-01,8302.0,,
1961-03-01,8555.0,,
1961-04-01,8676.0,,
1961-05-01,8607.0,,
1961-06-01,8259.0,,
1961-07-01,8600.0,,
1961-08-01,8389.0,,
1961-09-01,8370.0,,
1961-10-01,8547.0,,
1961-11-01,8521.0,,
1961-12-01,8488.0,,
1962-01-01,8545.0,,
1962-02-01,8296.0,,
1962-03-01,8446.0,,
1962-04-01,8219.0,,
1962-05-01,8345.0,,
1962-06-01,8521.0,,
1962-07-01,8319.0,,
1962-08-01,8313.0,,
1962-09-01,8503.0,,
1962-10-01,8527.0,,
1962-11-01,8124.0,,
1962-12-01,8526.0,,
1963-01-01,8512.0,,
1963-02-01,8100.0,,
1963-03-01,8243.0,,
1963-04-01,8124.0,,
1963-05-01,8305.0,,
1963-06-01,8324.0,,
1963-07-01,8582.0,,
1963-08-01,8394.0,,
1963-09-01,8377.0,,
1963-10-01,8396.0,,
1963-11-01,8157.0,,
1963-12-01,8503.0,,
1964-01-01,8347.0,,
1964-02-01,7942.0,,
1964-03-01,8564.0,,
1964-04-01,8651.0,,
1964-05-01,8238.0,,
1964-06-01,8537.0,,
1964-07-01,7976.0,,
1964-08-01,8221.0,,
1964-09-01,8275.0,,
1964-10-01,8264.0,,
1964-11-01,8289.0,,
1964-12-01,8127.0,,
1965-01-01,8036.0,,
1965-02-01,8192.0,,
1965-03-01,8104.0,,
1965-04-01,8312.0,,
1965-05-01,8322.0,,
1965-06-01,8045.0,,
1965-07-01,8110.0,,
1965-08-01,7964.0,,
1965-09-01,8231.0,,
1965-10-01,8349.0,,
1965-11-01,8164.0,,
1965-12-01,8162.0,,
1966-01-01,8089.0,,
1966-02-01,8335.0,,
1966-03-01,8234.0,,
1966-04-01,8139.0,,
1966-05-01,8262.0,,
1966-06-01,8341.0,,
1966-07-01,8201.0,,
1966-08-01,8079.0,,
1966-09-01,8109.0,,
1966-10-01,7938.0,,
1966-11-01,8243.0,,
1966-12-01,8258.0,,
1967-01-01,8357.0,,
1967-02-01,8188.0,,
1967-03-01,8071.0,,
1967-04-01,8077.0,,
1967-05-01,8225.0,,
1967-06-01,8362.0,,
1967-07-01,8219.0,,
1967-08-01,8046.0,,
1967-09-01,7919.0,,
1967-10-01,8074.0,,
1967-11-01,8373.0,,
1967-12-01,8003.0,,
1968-01-01,8318.0,,
1968-02-01,8218.0,,
1968-03-01,8020.0,,
1968-04-01,7901.0,,
1968-05-01,8089.0,,
1968-06-01,8326.0,,
1968-07-01,8163.0,,
1968-08-01,8001.0,,
1968-09-01,7918.0,,
1968-10-01,8090.0,,
1968-11-01,8025.0,,
1968-12-01,7983.0,,
1969-01-01,8000.0,,
1969-02-01,7891.0,,
1969-03-01,8290.0,,
1969-04-01,7741.0,,
1969-05-01,8048.0,,
1969-06-01,7948.0,,
1969-07-01,7910.0,,
1969-08-01,8212.0,,
1969-09-01,7791.0,,
1969-10-01,7957.0,,
1969-11-01,7870.0,,
1969-12-01,7901.0,,
1970-01-01,7942.0,,
1970-02-01,7943.0,,
1970-03-01,7808.0,,
1970-04-01,7932.0,,
1970-05-01,8152.0,,
1970-06-01,8114.0,,
1970-07-01,7875.0,,
1970-08-01,8016.0,,
1970-09-01,7797.0,,
1970-10-01,7794.0,,
1970-11-01,7816.0,,
1970-12-01,7624.0,,
1971-01-01,7791.0,,
1971-02-01,7658.0,,
1971-03-01,7735.0,,
1971-04-01,7620.0,,
1971-05-01,7665.0,,
1971-06-01,7715.0,,
1971-07-01,7789.0,,
1971-08-01,7512.0,,
1971-09-01,7589.0,,
1971-10-01,7281.0,,
1971-11-01,7681.0,,
1971-12-01,7601.0,,
1972-01-01,7524.0,,
1972-02-01,7596.0,,
1972-03-01,7497.0,,
1972-04-01,7346.0,,
1972-05-01,7409.0,,
1972-06-01,7376.0,,
1972-07-01,7366.0,,
1972-08-01,7461.0,,
1972-09-01,7530.0,,
1972-10-01,7506.0,,
1972-11-01,7243.0,,
1972-12-01,7228.0,,
1973-01-01,7252.0,,
1973-02-01,7559.0,,
1973-03-01,7003.0,,
1973-04-01,7150.0,,
1973-05-01,7139.0,,
1973-06-01,7382.0,,
1973-07-01,7263.0,,
1973-08-01,7049.0,,
1973-09-01,6982.0,,
1973-10-01,7046.0,,
1973-11-01,7294.0,,
1973-12-01,7138.0,,
1974-01-01,7117.0,,
1974-02-01,6982.0,,
1974-03-01,7008.0,,
1974-04-01,6823.0,,
1974-05-01,6945.0,,
1974-06-01,6858.0,,
1974-07-01,7046.0,,
1974-08-01,6924.0,,
1974-09-01,6771.0,,
1974-10-01,7042.0,,
1974-11-01,6921.0,,
1974-12-01,6708.0,,
1975-01-01,6773.0,,
1975-02-01,6716.0,,
1975-03-01,6843.0,,
1975-04-01,6642.0,,
1975-05-01,6668.0,,
1975-06-01,6548.0,,
1975-07-01,6508.0,,
1975-08-01,6385.0,,
1975-09-01,6368.0,,
1975-10-01,6372.0,,
1975-11-01,6443.0,,
1975-12-01,6549.0,,
1976-01-01,6476.0,,
1976-02-01,6531.0,,
1976-03-01,6112.0,,
1976-04-01,6209.0,,
1976-05-01,6369.0,,
1976-06-01,6437.0,,
1976-07-01,6058.0,,
1976-08-01,6168.0,,
1976-09-01,6015.0,,
1976-10-01,6193.0,,
1976-11-01,6177.0,,
1976-12-01,6135.0,,
1977-01-01,5930.0,,
1977-02-01,6251.0,,
1977-03-01,6028.0,,
1977-04-01,5803.0,,
1977-05-01,5914.0,,
1977-06-01,5936.0,,
1977-07-01,6011.0,,
1977-08-01,5903.0,,
1977-09-01,5639.0,,
1977-10-01,5649.0,,
1977-11-01,5659.0,,
1977-12-01,5755.0,,
1978-01-01,5721.0,,
1978-02-01,5746.0,,
1978-03-01,5757.0,,
1978-04-01,5652.0,,
1978-05-01,5720.0,,
1978-06-01,5520.0,,
1978-07-01,5448.0,,
1978-08-01,5492.0,,
1978-09-01,5448.0,,
1978-10-01,5345.0,,
1978-11-01,5453.0,,
1978-12-01,5235.0,,
1979-01-01,5427.0,,
1979-02-01,5339.0,,
1979-03-01,5206.0,,
1979-04-01,5320.0,,
1979-05-01,5225.0,,
1979-06-01,5044.0,,
1979-07-01,5086.0,,
1979-08-01,5100.0,,
1979-09-01,5089.0,,
1979-10-01,5155.0,,
1979-11-01,4985.0,,
1979-12-01,4821.0,,
1980-01-01,4902.0,,
1980-02-01,4831.0,,
1980-03-01,4964.0,,
1980-04-01,4876.0,,
1980-05-01,4835.0,,
1980-06-01,4708.0,,
1980-07-01,4871.0,,
1980-08-01,4774.0,,
1980-09-01,4693.0,,
1980-10-01,4550.0,,
1980-11-01,4655.0,,
1980-12-01,4564.0,,
1981-01-01,4631.0,,
1981-02-01,4578.0,,
1981-03-01,4436.0,,
1981-04-01,4491.0,,
1981-05-01,4286.0,,
1981-06-01,4334.0,,
1981-07-01,4244.0,,
1981-08-01,4258.0,,
1981-09-01,4531.0,,
1981-10-01,4233.0,,
1981-11-01,4416.0,,
1981-12-01,4339.0,,
1982-01-01,4153.0,,
1982-02-01,4031.0,,
1982-03-01,4234.0,,
1982-04-01,4350.0,,
1982-05-01,4140.0,,
1982-06-01,3996.0,,
1982-07-01,4148.0,,
1982-08-01,3965.0,,
1982-09-01,4066.0,,
1982-10-01,3933.0,,
1982-11-01,4073.0,,
1982-12-01,3979.0,,
