Date,Population_Data,Regression_Data,LSTM_Data,S_Data
2002-11-01,5152.0,,,
2002-12-01,5362.0,,,
2003-01-01,5290.0,,,
2003-02-01,5331.0,,,
2003-03-01,5236.0,,,
2003-04-01,5455.0,,,
2003-05-01,5326.0,,,
2003-06-01,5129.0,,,
2003-07-01,5220.0,,,
2003-08-01,5355.0,,,
2003-09-01,5547.0,,,
2003-10-01,5279.0,,,
2003-11-01,5263.0,,,
2003-12-01,5298.0,,,
2004-01-01,5595.0,,,
2004-02-01,5323.0,,,
2004-03-01,5383.0,,,
2004-04-01,5268.0,,,
2004-05-01,5378.0,,,
2004-06-01,5243.0,,,
2004-07-01,5486.0,,,
2004-08-01,5350.0,,,
2004-09-01,5360.0,,,
2004-10-01,5181.0,,,
2004-11-01,5603.0,,,
2004-12-01,5224.0,,,
2005-01-01,5494.0,,,
2005-02-01,5367.0,,,
2005-03-01,5520.0,,,
2005-04-01,5607.0,,,
2005-05-01,5380.0,,,
2005-06-01,5345.0,,,
2005-07-01,5572.0,,,
2005-08-01,5708.0,,,
2005-09-01,5336.0,,,
2005-10-01,5336.0,,,
2005-11-01,5635.0,,,
2005-12-01,5621.0,,,
2006-01-01,5463.0,,,
2006-02-01,5644.0,,,
2006-03-01,5671.0,,,
2006-04-01,5450.0,,,
2006-05-01,5439.0,,,
2006-06-01,5684.0,,,
2006-07-01,5750.0,,,
2006-08-01,5744.0,,,
2006-09-01,5652.0,,,
2006-10-01,5542.0,,,
2006-11-01,5599.0,,,
2006-12-01,5750.0,,,
2007-01-01,5820.0,,,
2007-02-01,5692.0,,,
2007-03-01,5706.0,,,
2007-04-01,5789.0,,,
2007-05-01,5725.0,,,
2007-06-01,5809.0,,,
2007-07-01,5708.0,,,
2007-08-01,5995.0,,,
2007-09-01,5928.0,,,
2007-10-01,5822.0,,,
2007-11-01,5722.0,,,
2007-12-01,5933.0,,,
2008-01-01,6036.0,,,
2008-02-01,5726.0,,,
2008-03-01,5826.0,,,
2008-04-01,5724.0,,,
2008-05-01,5833.0,,,
2008-06-01,5901.0,,,
2008-07-01,5933.0,,,
2008-08-01,5923.0,,,
2008-09-01,6039.0,,,
2008-10-01,5922.0,,,
2008-11-01,5952.0,,,
2008-12-01,6095.0,,,
2009-01-01,5916.0,,,
2009-02-01,5955.0,,,
2009-03-01,5699.0,,,
2009-04-01,5961.0,,,
2009-05-01,5796.0,,,
2009-06-01,6168.0,,,
2009-07-01,6007.0,,,
2009-08-01,5911.0,,,
2009-09-01,5596.0,,,
2009-10-01,5867.0,,,
2009-11-01,6001.0,,,
2009-12-01,6019.0,,,
2010-01-01,6000.0,,,
2010-02-01,5898.0,,,
2010-03-01,6099.0,,,
2010-04-01,5905.0,,,
2010-05-01,6011.0,,,
2010-06-01,5898.0,,,
2010-07-01,5975.0,,,
2010-08-01,5972.0,,,
2010-09-01,6169.0,,,
2010-10-01,6152.0,,,
2010-11-01,5831.0,,,
2010-12-01,6010.0,,,
2011-01-01,5581.0,,,
2011-02-01,5815.0,,,
2011-03-01,5801.0,,,
2011-04-01,5781.0,,,
2011-05-01,5768.0,,,
2011-06-01,5653.0,,,
2011-07-01,5696.0,,,
2011-08-01,5692.0,,,
2011-09-01,5594.0,,,
2011-10-01,5639.0,,,
2011-11-01,5418.0,,,
2011-12-01,5461.0,,,
2012-01-01,5563.0,,,
2012-02-01,5331.0,,,
2012-03-01,5391.0,,,
2012-04-01,5541.0,,,
2012-05-01,5342.0,,,
2012-06-01,5277.0,,,
2012-07-01,5268.0,,,
2012-08-01,5362.0,,,
2012-09-01,5174.0,,,
2012-10-01,5177.0,,,
2012-11-01,5222.0,,,
2012-12-01,4997.0,,,
2013-01-01,5155.0,,,
2013-02-01,5222.0,,,
2013-03-01,4841.0,,,
2013-04-01,5060.0,,,
2013-05-01,5093.0,,,
2013-06-01,5119.0,,,
2013-07-01,5058.0,,,
2013-08-01,5063.0,,,
2013-09-01,5032.0,,,
2013-10-01,4934.0,,,
2013-11-01,4837.0,,,
2013-12-01,4939.0,,,
2014-01-01,4956.0,,,
2014-02-01,4912.0,,,
2014-03-01,4991.0,,,
2014-04-01,4862.0,,,
2014-05-01,4806.0,,,
2014-06-01,4811.0,,,
2014-07-01,4849.0,,,
2014-08-01,4636.0,,,
2014-09-01,4546.0,,,
2014-10-01,4585.0,,,
2014-11-01,4680.0,,,
2014-12-01,4738.0,,,
2015-01-01,4839.0,,,
2015-02-01,4779.0,,,
2015-03-01,4657.0,,,
2015-04-01,4633.0,,,
2015-05-01,4754.0,,,
2015-06-01,4632.0,,,
2015-07-01,4567.0,,,
2015-08-01,4643.0,,,
2015-09-01,4548.0,,,
2015-10-01,4573.0,,,
2015-11-01,4555.0,,,
2015-12-01,4635.0,,,
2016-01-01,4389.0,,,
2016-02-01,4574.0,,,
2016-03-01,4469.0,,,
2016-04-01,4498.0,,,
2016-05-01,4272.0,,,
2016-06-01,4439.0,,,
2016-07-01,4269.0,,,
2016-08-01,4250.0,,,
2016-09-01,4243.0,,,
2016-10-01,4222.0,,,
2016-11-01,4293.0,,,
2016-12-01,4176.0,,,
2017-01-01,4085.0,,,
2017-02-01,4215.0,,,
2017-03-01,4280.0,,,
2017-04-01,4072.0,,,
2017-05-01,4002.0,,,
2017-06-01,4125.0,,,
2017-07-01,4237.0,,,
2017-08-01,4116.0,,,
2017-09-01,3993.0,,,
2017-10-01,4035.0,,,
2017-11-01,4183.0,,,
2017-12-01,3970.0,,,
2018-01-01,4188.0,,,
2018-02-01,3940.0,,,
2018-03-01,4002.0,,,
2018-04-01,4004.0,,,
2018-05-01,3831.0,,,
2018-06-01,4057.0,,,
2018-07-01,3925.0,,,
2018-08-01,3981.0,,,
2018-09-01,3932.0,,,
2018-10-01,3857.0,,,
2018-11-01,3841.0,,,
2018-12-01,3907.0,,,
2019-01-01,3849.0,,,
2019-02-01,3816.0,,,
2019-03-01,3815.0,,,
2019-04-01,3740.0,,,
2019-05-01,3592.0,,,
2019-06-01,3751.0,,,
2019-07-01,3893.0,,,
2019-08-01,3919.0,,,
2019-09-01,3741.0,,,
2019-10-01,3804.0,,,
2019-11-01,3686.0,,,
2019-12-01,3734.0,,,
2020-01-01,3619.0,,,
2020-02-01,3725.0,,,
2020-03-01,3530.0,,,
2020-04-01,3621.0,,,
2020-05-01,3611.0,,,
2020-06-01,3602.0,,,
2020-07-01,3592.0,,,
2020-08-01,3555.0,,,
2020-09-01,3555.0,,,
2020-10-01,3520.0,,,
2020-11-01,3545.0,,,
2020-12-01,3533.0,,,
2021-01-01,3406.0,,,
2021-02-01,3516.0,,,
2021-03-01,3533.0,,,
2021-04-01,3479.0,,,
2021-05-01,3441.0,,,
2021-06-01,3503.0,,,
2021-07-01,3539.0,,,
2021-08-01,3418.0,,,
2021-09-01,3396.0,,,
2021-10-01,3434.0,,,
2021-11-01,3353.0,,,
2021-12-01,3386.0,,,
2022-01-01,3284.0,,,
2022-02-01,3304.0,,,
2022-03-01,3224.0,,,
2022-04-01,3254.0,,,
2022-05-01,3180.0,,,
2022-06-01,3198.0,,,
2022-07-01,3156.0,,,
2022-08-01,3188.0,,,
2022-09-01,3284.0,,,
2022-10-01,3230.0,,,
2022-11-01,3278.0,,,
2022-12-01,3215.0,,,
2023-01-01,3141.0,,,
2023-02-01,3330.0,,,
2023-03-01,3097.0,,,
2023-04-01,3023.0,,,
2023-05-01,3162.0,,,
2023-06-01,3075.0,,,
2023-07-01,3028.0,,,
2023-08-01,3049.0,,,
2023-09-01,2944.0,,,
2023-10-01,3043.0,,,
2023-11-01,3069.0,,,
2023-12-01,3081.0,,,
2024-01-01,3048.0,,,
2024-01-01,3048.0,,,
2024-02-01,,,3058.5156,3958.0
2024-03-01,,,3058.199,3949.0
2024-04-01,,,3059.501,3941.0
2024-05-01,,,3061.1372,3933.0
2024-06-01,,,3061.6646,3925.0
2024-07-01,,,3062.8625,3915.0
2024-08-01,,,3064.3674,3906.0
2024-09-01,,,3065.6982,3896.0
2024-10-01,,,3067.8,3885.0
2024-11-01,,,3069.155,3875.0
2024-12-01,,,3070.379,3863.0
2025-01-01,,1987.265730857849,3071.5522,3851.0
2025-02-01,,,3072.98,3839.0
2025-03-01,,,3074.3206,3826.0
2025-04-01,,,3075.67,3814.0
2025-05-01,,,3077.0159,3801.0
2025-06-01,,,3078.3577,3788.0
2025-07-01,,,3079.7034,3775.0
2025-08-01,,,3081.0483,3762.0
2025-09-01,,,3082.39,3748.0
2025-10-01,,,3083.7302,3734.0
2025-11-01,,,3085.0632,3720.0
2025-12-01,,,3086.395,3706.0
2026-01-01,,1492.805811405182,3087.7258,3692.0
2026-02-01,,,3089.0564,3678.0
2026-03-01,,,3090.3843,3664.0
2026-04-01,,,3091.7107,3649.0
2026-05-01,,,3093.0356,3635.0
2026-06-01,,,3094.359,3620.0
2026-07-01,,,3095.681,3606.0
2026-08-01,,,3097.0012,3591.0
2026-09-01,,,3098.3203,3576.0
2026-10-01,,,3099.638,3561.0
2026-11-01,,,3100.954,3546.0
2026-12-01,,,3102.2693,3532.0
2027-01-01,,954.8963651657104,3103.5833,3517.0
2027-02-01,,,3104.896,3502.0
2027-03-01,,,3106.2075,3487.0
2027-04-01,,,3107.5183,3472.0
2027-05-01,,,3108.8281,3457.0
2027-06-01,,,3110.137,3442.0
2027-07-01,,,3111.4448,3427.0
2027-08-01,,,3112.7517,3412.0
2027-09-01,,,3114.058,3398.0
2027-10-01,,,3115.3635,3383.0
2027-11-01,,,3116.6682,3368.0
2027-12-01,,,3117.9727,3353.0
2028-01-01,,371.7434091567993,3119.2764,3339.0
2028-02-01,,,3120.5793,3324.0
2028-03-01,,,3121.8818,3309.0
2028-04-01,,,3123.184,3295.0
2028-05-01,,,3124.4856,3280.0
2028-06-01,,,3125.787,3266.0
2028-07-01,,,3127.0881,3252.0
2028-08-01,,,3128.389,3237.0
2028-09-01,,,3129.6897,3223.0
2028-10-01,,,3130.99,3209.0
2028-11-01,,,3132.2905,3195.0
2028-12-01,,,3133.5906,3181.0
2029-01-01,,,3134.8909,3166.0
2029-02-01,,,3136.1912,3153.0
2029-03-01,,,3137.4915,3139.0
2029-04-01,,,3138.7922,3125.0
2029-05-01,,,3140.0928,3111.0
2029-06-01,,,3141.3938,3097.0
2029-07-01,,,3142.6948,3084.0
2029-08-01,,,3143.9963,3070.0
2029-09-01,,,3145.2983,3057.0
2029-10-01,,,3146.6006,3043.0
2029-11-01,,,3147.9033,3030.0
2029-12-01,,,3149.2065,3017.0
2030-01-01,,,3150.5103,3004.0
2030-02-01,,,3151.8147,2991.0
2030-03-01,,,3153.1199,2978.0
2030-04-01,,,3154.4255,2965.0
2030-05-01,,,3155.732,2952.0
2030-06-01,,,3157.0393,2939.0
2030-07-01,,,3158.3474,2926.0
2030-08-01,,,3159.6565,2914.0
2030-09-01,,,3160.9663,2901.0
2030-10-01,,,3162.2773,2889.0
2030-11-01,,,3163.5894,2876.0
2030-12-01,,,3164.9023,2864.0
2031-01-01,,,3166.2166,2852.0
2031-02-01,,,3167.532,2840.0
2031-03-01,,,3168.8486,2827.0
2031-04-01,,,3170.1665,2815.0
2031-05-01,,,3171.4856,2804.0
2031-06-01,,,3172.8062,2792.0
2031-07-01,,,3174.128,2780.0
2031-08-01,,,3175.4517,2768.0
2031-09-01,,,3176.7766,2756.0
2031-10-01,,,3178.103,2745.0
2031-11-01,,,3179.4314,2733.0
2031-12-01,,,3180.7612,2722.0
2032-01-01,,,3182.0928,2710.0
2032-02-01,,,3183.426,2699.0
2032-03-01,,,3184.7612,2688.0
2032-04-01,,,3186.0981,2677.0
2032-05-01,,,3187.4373,2666.0
2032-06-01,,,3188.778,2655.0
2032-07-01,,,3190.1213,2644.0
2032-08-01,,,3191.4663,2633.0
2032-09-01,,,3192.8135,2622.0
2032-10-01,,,3194.1628,2611.0
2032-11-01,,,3195.5146,2600.0
2032-12-01,,,3196.8684,2590.0
2033-01-01,,,3198.2249,2579.0
2033-02-01,,,3199.5833,2569.0
2033-03-01,,,3200.9443,2558.0
2033-04-01,,,3202.308,2548.0
2033-05-01,,,3203.6743,2537.0
2033-06-01,,,3205.0432,2527.0
2033-07-01,,,3206.4146,2517.0
2033-08-01,,,3207.7888,2507.0
2033-09-01,,,3209.1658,2497.0
2033-10-01,,,3210.5457,2487.0
2033-11-01,,,3211.9285,2477.0
2033-12-01,,,3213.314,2467.0
2034-01-01,,,3214.7026,2457.0
2034-02-01,,,3216.0945,2447.0
2034-03-01,,,3217.4893,2438.0
2034-04-01,,,3218.8872,2428.0
2034-05-01,,,3220.2888,2418.0
2034-06-01,,,3221.6934,2409.0
2034-07-01,,,3223.1013,2399.0
2034-08-01,,,3224.513,2390.0
2034-09-01,,,3225.9277,2380.0
2034-10-01,,,3227.3462,2371.0
2034-11-01,,,3228.768,2362.0
2034-12-01,,,3230.194,2352.0
2035-01-01,,,3231.6235,2343.0
2035-02-01,,,3233.057,2334.0
2035-03-01,,,3234.494,2325.0
2035-04-01,,,3235.935,2316.0
2035-05-01,,,3237.3804,2307.0
2035-06-01,,,3238.8293,2298.0
2035-07-01,,,3240.2825,2289.0
2035-08-01,,,3241.74,2280.0
2035-09-01,,,3243.2017,2271.0
2035-10-01,,,3244.6675,2263.0
2035-11-01,,,3246.1382,2254.0
2035-12-01,,,3247.6133,2245.0
2036-01-01,,,3249.0928,2237.0
2036-02-01,,,3250.577,2228.0
2036-03-01,,,3252.0654,2220.0
2036-04-01,,,3253.559,2211.0
2036-05-01,,,3255.0574,2203.0
2036-06-01,,,3256.5608,2194.0
2036-07-01,,,3258.069,2186.0
2036-08-01,,,3259.582,2178.0
2036-09-01,,,3261.1006,2169.0
2036-10-01,,,3262.624,2161.0
2036-11-01,,,3264.153,2153.0
2036-12-01,,,3265.6873,2145.0
2037-01-01,,,3267.227,2137.0
2037-02-01,,,3268.7725,2129.0
2037-03-01,,,3270.323,2121.0
2037-04-01,,,3271.8794,2113.0
2037-05-01,,,3273.4417,2105.0
2037-06-01,,,3275.0098,2097.0
2037-07-01,,,3276.584,2089.0
2037-08-01,,,3278.1638,2081.0
2037-09-01,,,3279.7502,2073.0
2037-10-01,,,3281.3425,2065.0
2037-11-01,,,3282.9412,2058.0
2037-12-01,,,3284.5464,2050.0
2038-01-01,,,3286.158,2042.0
2038-02-01,,,3287.7756,2034.0
2038-03-01,,,3289.4006,2027.0
2038-04-01,,,3291.0317,2019.0
2038-05-01,,,3292.6704,2012.0
2038-06-01,,,3294.3154,2004.0
2038-07-01,,,3295.9678,1997.0
2038-08-01,,,3297.627,1989.0
2038-09-01,,,3299.2937,1982.0
2038-10-01,,,3300.9675,1974.0
2038-11-01,,,3302.6492,1967.0
2038-12-01,,,3304.3381,1960.0
2039-01-01,,,3306.0344,1952.0
2039-02-01,,,3307.7388,1945.0
2039-03-01,,,3309.4512,1938.0
2039-04-01,,,3311.171,1930.0
2039-05-01,,,3312.8992,1923.0
2039-06-01,,,3314.636,1916.0
2039-07-01,,,3316.3804,1909.0
2039-08-01,,,3318.1335,1902.0
2039-09-01,,,3319.8953,1895.0
2039-10-01,,,3321.6655,1887.0
2039-11-01,,,3323.4446,1880.0
2039-12-01,,,3325.2327,1873.0
2040-01-01,,,3327.0298,1866.0
2040-02-01,,,3328.836,1859.0
2040-03-01,,,3330.6511,1852.0
2040-04-01,,,3332.476,1845.0
2040-05-01,,,3334.3105,1838.0
2040-06-01,,,3336.1543,1832.0
2040-07-01,,,3338.008,1825.0
2040-08-01,,,3339.872,1818.0
2040-09-01,,,3341.7458,1811.0
2040-10-01,,,3343.6296,1804.0
2040-11-01,,,3345.524,1797.0
2040-12-01,,,3347.429,1791.0
2041-01-01,,,3349.3442,1784.0
2041-02-01,,,3351.2705,1777.0
2041-03-01,,,3353.2075,1770.0
2041-04-01,,,3355.1558,1764.0
2041-05-01,,,3357.1155,1757.0
2041-06-01,,,3359.0864,1750.0
2041-07-01,,,3361.0688,1744.0
2041-08-01,,,3363.0632,1737.0
2041-09-01,,,3365.069,1730.0
2041-10-01,,,3367.087,1724.0
2041-11-01,,,3369.1174,1717.0
2041-12-01,,,3371.1602,1711.0
2042-01-01,,,3373.2153,1704.0
2042-02-01,,,3375.2837,1698.0
2042-03-01,,,3377.3643,1691.0
2042-04-01,,,3379.4585,1685.0
2042-05-01,,,3381.5657,1678.0
2042-06-01,,,3383.6868,1672.0
2042-07-01,,,3385.821,1665.0
2042-08-01,,,3387.9695,1659.0
2042-09-01,,,3390.132,1652.0
2042-10-01,,,3392.3088,1646.0
2042-11-01,,,3394.5,1640.0
2042-12-01,,,3396.7058,1633.0
2043-01-01,,,3398.9268,1627.0
2043-02-01,,,3401.1626,1620.0
2043-03-01,,,3403.4133,1614.0
2043-04-01,,,3405.6802,1608.0
2043-05-01,,,3407.9626,1601.0
2043-06-01,,,3410.2612,1595.0
2043-07-01,,,3412.5762,1589.0
2043-08-01,,,3414.9072,1583.0
2043-09-01,,,3417.2551,1576.0
2043-10-01,,,3419.62,1570.0
2043-11-01,,,3422.002,1564.0
2043-12-01,,,3424.4014,1558.0
2044-01-01,,,3426.8188,1551.0
2044-02-01,,,3429.2542,1545.0
2044-03-01,,,3431.7078,1539.0
2044-04-01,,,3434.1797,1533.0
2044-05-01,,,3436.6704,1527.0
2044-06-01,,,3439.1802,1520.0
2044-07-01,,,3441.7097,1514.0
2044-08-01,,,3444.2585,1508.0
2044-09-01,,,3446.8274,1502.0
2044-10-01,,,3449.4165,1496.0
2044-11-01,,,3452.0264,1490.0
2044-12-01,,,3454.657,1484.0
2045-01-01,,,3457.3088,1478.0
2045-02-01,,,3459.982,1472.0
2045-03-01,,,3462.6772,1465.0
2045-04-01,,,3465.3945,1459.0
2045-05-01,,,3468.1348,1453.0
2045-06-01,,,3470.8975,1447.0
2045-07-01,,,3473.6833,1441.0
2045-08-01,,,3476.4932,1435.0
2045-09-01,,,3479.327,1429.0
2045-10-01,,,3482.185,1423.0
2045-11-01,,,3485.0676,1417.0
2045-12-01,,,3487.9756,1411.0
2046-01-01,,,3490.9092,1405.0
2046-02-01,,,3493.8687,1399.0
2046-03-01,,,3496.8545,1393.0
2046-04-01,,,3499.867,1387.0
2046-05-01,,,3502.907,1381.0
2046-06-01,,,3505.9744,1375.0
2046-07-01,,,3509.07,1369.0
2046-08-01,,,3512.194,1363.0
2046-09-01,,,3515.3474,1358.0
2046-10-01,,,3518.53,1352.0
2046-11-01,,,3521.7427,1346.0
2046-12-01,,,3524.9858,1340.0
2047-01-01,,,3528.26,1334.0
2047-02-01,,,3531.566,1328.0
2047-03-01,,,3534.9036,1322.0
2047-04-01,,,3538.274,1316.0
2047-05-01,,,3541.6772,1310.0
2047-06-01,,,3545.1145,1304.0
2047-07-01,,,3548.586,1299.0
2047-08-01,,,3552.0925,1293.0
2047-09-01,,,3555.6343,1287.0
2047-10-01,,,3559.212,1281.0
2047-11-01,,,3562.8267,1275.0
2047-12-01,,,3566.4785,1269.0
2048-01-01,,,3570.1685,1263.0
2048-02-01,,,3573.8967,1258.0
2048-03-01,,,3577.6646,1252.0
2048-04-01,,,3581.4722,1246.0
2048-05-01,,,3585.3208,1240.0
2048-06-01,,,3589.2107,1234.0
2048-07-01,,,3593.1428,1229.0
2048-08-01,,,3597.1177,1223.0
2048-09-01,,,3601.136,1217.0
2048-10-01,,,3605.1992,1211.0
2048-11-01,,,3609.3076,1205.0
2048-12-01,,,3613.4622,1200.0
2049-01-01,,,3617.6638,1194.0
2049-02-01,,,3621.913,1188.0
2049-03-01,,,3626.2112,1182.0
2049-04-01,,,3630.5583,1176.0
2049-05-01,,,3634.9565,1171.0
2049-06-01,,,3639.406,1165.0
2049-07-01,,,3643.9082,1159.0
2049-08-01,,,3648.4636,1153.0
2049-09-01,,,3653.0732,1148.0
2049-10-01,,,3657.7385,1142.0
2049-11-01,,,3662.4602,1136.0
2049-12-01,,,3667.2393,1130.0
2050-01-01,,,3672.0774,1125.0
2050-02-01,,,3676.975,1119.0
2050-03-01,,,3681.934,1113.0
2050-04-01,,,3686.955,1108.0
2050-05-01,,,3692.0393,1102.0
2050-06-01,,,3697.1882,1096.0
2050-07-01,,,3702.4028,1090.0
2050-08-01,,,3707.685,1085.0
2050-09-01,,,3713.0354,1079.0
2050-10-01,,,3718.4558,1073.0
2050-11-01,,,3723.9475,1068.0
2050-12-01,,,3729.512,1062.0
2051-01-01,,,3735.151,1056.0
2051-02-01,,,3740.8652,1051.0
2051-03-01,,,3746.657,1045.0
2051-04-01,,,3752.527,1039.0
2051-05-01,,,3758.478,1033.0
2051-06-01,,,3764.5107,1028.0
2051-07-01,,,3770.6277,1022.0
2051-08-01,,,3776.8298,1016.0
2051-09-01,,,3783.1194,1011.0
2051-10-01,,,3789.498,1005.0
2051-11-01,,,3795.968,999.0
2051-12-01,,,3802.5305,994.0
2052-01-01,,,3809.1885,988.0
2052-02-01,,,3815.943,982.0
2052-03-01,,,3822.7964,977.0
2052-04-01,,,3829.7512,971.0
2052-05-01,,,3836.809,965.0
2052-06-01,,,3843.9727,960.0
2052-07-01,,,3851.2441,954.0
2052-08-01,,,3858.6255,948.0
2052-09-01,,,3866.1196,943.0
2052-10-01,,,3873.7288,937.0
2052-11-01,,,3881.4556,932.0
2052-12-01,,,3889.3025,926.0
2053-01-01,,,3897.2722,920.0
2053-02-01,,,3905.3672,915.0
2053-03-01,,,3913.591,909.0
2053-04-01,,,3921.9456,903.0
2053-05-01,,,3930.4346,898.0
2053-06-01,,,3939.0603,892.0
2053-07-01,,,3947.8267,886.0
2053-08-01,,,3956.736,881.0
2053-09-01,,,3965.7925,875.0
2053-10-01,,,3974.9985,870.0
2053-11-01,,,3984.3582,864.0
2053-12-01,,,3993.8745,858.0
2054-01-01,,,4003.5513,853.0
2054-02-01,,,4013.3918,847.0
2054-03-01,,,4023.4004,842.0
2054-04-01,,,4033.5808,836.0
2054-05-01,,,4043.937,830.0
2054-06-01,,,4054.4724,825.0
2054-07-01,,,4065.1917,819.0
2054-08-01,,,4076.0986,814.0
2054-09-01,,,4087.198,808.0
2054-10-01,,,4098.494,802.0
2054-11-01,,,4109.9917,797.0
2054-12-01,,,4121.695,791.0
2055-01-01,,,4133.6084,785.0
2055-02-01,,,4145.7373,780.0
2055-03-01,,,4158.0864,774.0
2055-04-01,,,4170.6606,769.0
2055-05-01,,,4183.4653,763.0
2055-06-01,,,4196.5054,758.0
2055-07-01,,,4209.7866,752.0
2055-08-01,,,4223.314,746.0
2055-09-01,,,4237.0933,741.0
2055-10-01,,,4251.1294,735.0
2055-11-01,,,4265.4287,730.0
2055-12-01,,,4279.997,724.0
2056-01-01,,,4294.84,718.0
2056-02-01,,,4309.9634,713.0
2056-03-01,,,4325.373,707.0
2056-04-01,,,4341.0757,702.0
2056-05-01,,,4357.077,696.0
2056-06-01,,,4373.3833,690.0
2056-07-01,,,4390.0005,685.0
2056-08-01,,,4406.935,679.0
2056-09-01,,,4424.194,674.0
2056-10-01,,,4441.7817,668.0
2056-11-01,,,4459.706,663.0
2056-12-01,,,4477.972,657.0
2057-01-01,,,4496.5884,651.0
