Date,Population_Data,Regression_Data,LSTM_Data,S_Data
1906-09-01,97100.0,,,
1906-10-01,98610.0,,,
1906-11-01,98814.0,,,
1906-12-01,94967.0,,,
1907-01-01,101337.0,,,
1907-02-01,101127.0,,,
1907-03-01,100135.0,,,
1907-04-01,94912.0,,,
1907-05-01,98707.0,,,
1907-06-01,100634.0,,,
1907-07-01,98546.0,,,
1907-08-01,99233.0,,,
1907-09-01,95664.0,,,
1907-10-01,103017.0,,,
1907-11-01,96753.0,,,
1907-12-01,99693.0,,,
1908-01-01,98127.0,,,
1908-02-01,101484.0,,,
1908-03-01,98477.0,,,
1908-04-01,101137.0,,,
1908-05-01,95665.0,,,
1908-06-01,100335.0,,,
1908-07-01,100930.0,,,
1908-08-01,99274.0,,,
1908-09-01,103591.0,,,
1908-10-01,99424.0,,,
1908-11-01,102695.0,,,
1908-12-01,98397.0,,,
1909-01-01,98879.0,,,
1909-02-01,94969.0,,,
1909-03-01,96875.0,,,
1909-04-01,98329.0,,,
1909-05-01,101528.0,,,
1909-06-01,95090.0,,,
1909-07-01,99364.0,,,
1909-08-01,99561.0,,,
1909-09-01,99340.0,,,
1909-10-01,98465.0,,,
1909-11-01,95079.0,,,
1909-12-01,94177.0,,,
1910-01-01,99150.0,,,
1910-02-01,100967.0,,,
1910-03-01,99264.0,,,
1910-04-01,96692.0,,,
1910-05-01,100389.0,,,
1910-06-01,94262.0,,,
1910-07-01,95244.0,,,
1910-08-01,99740.0,,,
1910-09-01,100185.0,,,
1910-10-01,99301.0,,,
1910-11-01,100364.0,,,
1910-12-01,99245.0,,,
1911-01-01,103078.0,,,
1911-02-01,98773.0,,,
1911-03-01,100140.0,,,
1911-04-01,101610.0,,,
1911-05-01,98434.0,,,
1911-06-01,101476.0,,,
1911-07-01,97149.0,,,
1911-08-01,98634.0,,,
1911-09-01,97216.0,,,
1911-10-01,99193.0,,,
1911-11-01,99080.0,,,
1911-12-01,100138.0,,,
1912-01-01,97169.0,,,
1912-02-01,101315.0,,,
1912-03-01,95607.0,,,
1912-04-01,98414.0,,,
1912-05-01,98601.0,,,
1912-06-01,100072.0,,,
1912-07-01,98625.0,,,
1912-08-01,97647.0,,,
1912-09-01,97072.0,,,
1912-10-01,100543.0,,,
1912-11-01,101631.0,,,
1912-12-01,99405.0,,,
1913-01-01,100044.0,,,
1913-02-01,100287.0,,,
1913-03-01,100057.0,,,
1913-04-01,99624.0,,,
1913-05-01,95167.0,,,
1913-06-01,102901.0,,,
1913-07-01,100644.0,,,
1913-08-01,99726.0,,,
1913-09-01,98188.0,,,
1913-10-01,99435.0,,,
1913-11-01,101476.0,,,
1913-12-01,101510.0,,,
1914-01-01,99789.0,,,
1914-02-01,98619.0,,,
1914-03-01,99600.0,,,
1914-04-01,97400.0,,,
1914-05-01,95985.0,,,
1914-06-01,98003.0,,,
1914-07-01,100888.0,,,
1914-08-01,96114.0,,,
1914-09-01,97593.0,,,
1914-10-01,96282.0,,,
1914-11-01,97812.0,,,
1914-12-01,99758.0,,,
1915-01-01,98391.0,,,
1915-02-01,97073.0,,,
1915-03-01,97558.0,,,
1915-04-01,98243.0,,,
1915-05-01,98492.0,,,
1915-06-01,99612.0,,,
1915-07-01,97134.0,,,
1915-08-01,99297.0,,,
1915-09-01,98662.0,,,
1915-10-01,99334.0,,,
1915-11-01,99907.0,,,
1915-12-01,100351.0,,,
1916-01-01,97799.0,,,
1916-02-01,99384.0,,,
1916-03-01,99045.0,,,
1916-04-01,99442.0,,,
1916-05-01,96709.0,,,
1916-06-01,100815.0,,,
1916-07-01,97819.0,,,
1916-08-01,98302.0,,,
1916-09-01,96562.0,,,
1916-10-01,99354.0,,,
1916-11-01,98944.0,,,
1916-12-01,102154.0,,,
1917-01-01,96815.0,,,
1917-02-01,98610.0,,,
1917-03-01,100627.0,,,
1917-04-01,95982.0,,,
1917-05-01,92993.0,,,
1917-06-01,99429.0,,,
1917-07-01,96935.0,,,
1917-08-01,99068.0,,,
1917-09-01,98622.0,,,
1917-10-01,97222.0,,,
1917-11-01,98434.0,,,
1917-12-01,98046.0,,,
1918-01-01,97811.0,,,
1918-02-01,97902.0,,,
1918-03-01,96092.0,,,
1918-04-01,96629.0,,,
1918-05-01,100606.0,,,
1918-06-01,98932.0,,,
1918-07-01,100643.0,,,
1918-08-01,100796.0,,,
1918-09-01,99628.0,,,
1918-10-01,100923.0,,,
1918-11-01,97447.0,,,
1918-12-01,100319.0,,,
1919-01-01,100453.0,,,
1919-02-01,97202.0,,,
1919-03-01,97156.0,,,
1919-04-01,97595.0,,,
1919-05-01,99639.0,,,
1919-06-01,99784.0,,,
1919-07-01,96125.0,,,
1919-08-01,98596.0,,,
1919-09-01,100083.0,,,
1919-10-01,97982.0,,,
1919-11-01,99347.0,,,
1919-12-01,96579.0,,,
1920-01-01,97855.0,,,
1920-02-01,97815.0,,,
1920-03-01,97029.0,,,
1920-04-01,97167.0,,,
1920-05-01,95014.0,,,
1920-06-01,95098.0,,,
1920-07-01,97457.0,,,
1920-08-01,95370.0,,,
1920-09-01,96437.0,,,
1920-10-01,99883.0,,,
1920-11-01,99901.0,,,
1920-12-01,97909.0,,,
1921-01-01,96925.0,,,
1921-02-01,97477.0,,,
1921-03-01,93769.0,,,
1921-04-01,99617.0,,,
1921-05-01,95399.0,,,
1921-06-01,99158.0,,,
1921-07-01,97888.0,,,
1921-08-01,97223.0,,,
1921-09-01,94544.0,,,
1921-10-01,95309.0,,,
1921-11-01,95891.0,,,
1921-12-01,95215.0,,,
1922-01-01,99432.0,,,
1922-02-01,96281.0,,,
1922-03-01,96751.0,,,
1922-04-01,98708.0,,,
1922-05-01,95754.0,,,
1922-06-01,97380.0,,,
1922-07-01,97524.0,,,
1922-08-01,97950.0,,,
1922-09-01,97546.0,,,
1922-10-01,94356.0,,,
1922-11-01,97005.0,,,
1922-12-01,96302.0,,,
1923-01-01,97504.0,,,
1923-02-01,95867.0,,,
1923-03-01,96868.0,,,
1923-04-01,98288.0,,,
1923-05-01,96379.0,,,
1923-06-01,100362.0,,,
1923-07-01,99342.0,,,
1923-08-01,95404.0,,,
1923-09-01,97432.0,,,
1923-10-01,96227.0,,,
1923-11-01,94982.0,,,
1923-12-01,96854.0,,,
1924-01-01,92950.0,,,
1924-02-01,96297.0,,,
1924-03-01,97400.0,,,
1924-04-01,96861.0,,,
1924-05-01,96564.0,,,
1924-06-01,95465.0,,,
1924-07-01,100742.0,,,
1924-08-01,97300.0,,,
1924-09-01,99726.0,,,
1924-10-01,95358.0,,,
1924-11-01,95708.0,,,
1924-12-01,93930.0,,,
1925-01-01,97014.0,,,
1925-02-01,92386.0,,,
1925-03-01,96834.0,,,
1925-04-01,94759.0,,,
1925-05-01,95773.0,,,
1925-06-01,99216.0,,,
1925-07-01,94242.0,,,
1925-08-01,96223.0,,,
1925-09-01,95080.0,,,
1925-10-01,93402.0,,,
1925-11-01,94865.0,,,
1925-12-01,98515.0,,,
1926-01-01,95535.0,,,
1926-02-01,96048.0,,,
1926-03-01,98120.0,,,
1926-04-01,97461.0,,,
1926-05-01,96755.0,,,
1926-06-01,98545.0,,,
1926-07-01,99549.0,,,
1926-08-01,96795.0,,,
1926-09-01,101726.0,,,
1926-10-01,96586.0,,,
1926-11-01,95628.0,,,
1926-12-01,94329.0,,,
1927-01-01,97298.0,,,
1927-02-01,95134.0,,,
1927-03-01,96564.0,,,
1927-04-01,90615.0,,,
1927-05-01,95103.0,,,
1927-06-01,92642.0,,,
1927-07-01,96170.0,,,
1927-08-01,95980.0,,,
1927-09-01,95161.0,,,
1927-10-01,94669.0,,,
1927-11-01,95688.0,,,
1927-12-01,92810.0,,,
1928-01-01,100218.0,,,
1928-02-01,97147.0,,,
1928-03-01,95026.0,,,
1928-04-01,97235.0,,,
1928-05-01,94370.0,,,
1928-06-01,93366.0,,,
1928-07-01,96271.0,,,
1928-08-01,95728.0,,,
1928-09-01,91877.0,,,
1928-10-01,95866.0,,,
1928-11-01,97761.0,,,
1928-12-01,97867.0,,,
1929-01-01,96581.0,,,
1929-02-01,99247.0,,,
1929-03-01,94329.0,,,
1929-04-01,95777.0,,,
1929-05-01,94259.0,,,
1929-06-01,94799.0,,,
1929-07-01,94592.0,,,
1929-08-01,95463.0,,,
1929-09-01,97527.0,,,
1929-10-01,93819.0,,,
1929-11-01,93426.0,,,
1929-12-01,93536.0,,,
1930-01-01,95068.0,,,
1930-02-01,95447.0,,,
1930-03-01,92832.0,,,
1930-04-01,93909.0,,,
1930-05-01,91512.0,,,
1930-06-01,91952.0,,,
1930-07-01,92865.0,,,
1930-08-01,95774.0,,,
1930-09-01,96454.0,,,
1930-10-01,94496.0,,,
1930-11-01,97651.0,,,
1930-12-01,94511.0,,,
1931-01-01,94946.0,,,
1931-02-01,94648.0,,,
1931-03-01,96312.0,,,
1931-04-01,95301.0,,,
1931-05-01,95899.0,,,
1931-06-01,97094.0,,,
1931-07-01,94602.0,,,
1931-08-01,93202.0,,,
1931-09-01,92621.0,,,
1931-10-01,93838.0,,,
1931-11-01,97428.0,,,
1931-12-01,95228.0,,,
1932-01-01,96041.0,,,
1932-02-01,93340.0,,,
1932-03-01,91515.0,,,
1932-04-01,92704.0,,,
1932-05-01,94733.0,,,
1932-06-01,92271.0,,,
1932-07-01,95148.0,,,
1932-08-01,92261.0,,,
1932-09-01,92410.0,,,
1932-10-01,93887.0,,,
1932-11-01,89726.0,,,
1932-12-01,90085.0,,,
1933-01-01,95378.0,,,
1933-02-01,94085.0,,,
1933-03-01,94358.0,,,
1933-04-01,92361.0,,,
1933-05-01,94716.0,,,
1933-06-01,94276.0,,,
1933-07-01,96534.0,,,
1933-08-01,91222.0,,,
1933-09-01,91216.0,,,
1933-10-01,90815.0,,,
1933-11-01,94383.0,,,
1933-12-01,91816.0,,,
1934-01-01,97988.0,,,
1934-02-01,94432.0,,,
1934-03-01,92878.0,,,
1934-04-01,96643.0,,,
1934-05-01,94930.0,,,
1934-06-01,92402.0,,,
1934-07-01,93349.0,,,
1934-08-01,97087.0,,,
1934-09-01,90129.0,,,
1934-10-01,89695.0,,,
1934-11-01,96397.0,,,
1934-12-01,95102.0,,,
1935-01-01,97612.0,,,
1935-02-01,90772.0,,,
1935-03-01,94430.0,,,
1935-04-01,94439.0,,,
1935-05-01,90564.0,,,
1935-06-01,92057.0,,,
1935-07-01,94777.0,,,
1935-08-01,97636.0,,,
1935-09-01,91921.0,,,
1935-10-01,93319.0,,,
1935-11-01,90047.0,,,
1935-12-01,90918.0,,,
1936-01-01,88412.0,,,
1936-02-01,89169.0,,,
1936-03-01,90617.0,,,
1936-04-01,91506.0,,,
1936-05-01,94548.0,,,
1936-06-01,93813.0,,,
1936-07-01,93318.0,,,
1936-08-01,89532.0,,,
1936-09-01,91621.0,,,
1936-10-01,90481.0,,,
1936-11-01,90695.0,,,
1936-12-01,94370.0,,,
1937-01-01,92914.0,,,
1937-02-01,91799.0,,,
1937-03-01,92888.0,,,
1937-04-01,97143.0,,,
1937-05-01,89342.0,,,
1937-06-01,91723.0,,,
1937-07-01,93630.0,,,
1937-08-01,91402.0,,,
1937-09-01,92405.0,,,
1937-10-01,90249.0,,,
1937-11-01,93170.0,,,
1937-12-01,93462.0,,,
1938-01-01,89675.0,,,
1938-02-01,92040.0,,,
1938-03-01,90507.0,,,
1938-04-01,93106.0,,,
1938-05-01,93348.0,,,
1938-06-01,90809.0,,,
1938-07-01,94127.0,,,
1938-08-01,92031.0,,,
1938-09-01,89456.0,,,
1938-10-01,91549.0,,,
1938-11-01,93377.0,,,
1938-12-01,93252.0,,,
1939-01-01,93272.0,,,
1939-02-01,91494.0,,,
1939-03-01,92326.0,,,
1939-04-01,91877.0,,,
1939-05-01,91791.0,,,
1939-06-01,90639.0,,,
1939-07-01,92854.0,,,
1939-08-01,91735.0,,,
1939-09-01,89870.0,,,
1939-10-01,90703.0,,,
1939-11-01,91968.0,,,
1939-12-01,90318.0,,,
1940-01-01,90134.0,,,
1940-02-01,91600.0,,,
1940-03-01,90381.0,,,
1940-04-01,90310.0,,,
1940-05-01,93661.0,,,
1940-06-01,92990.0,,,
1940-07-01,89328.0,,,
1940-08-01,92951.0,,,
1940-09-01,93053.0,,,
1940-10-01,92278.0,,,
1940-11-01,89758.0,,,
1940-12-01,93738.0,,,
1941-01-01,91600.0,,,
1941-02-01,90522.0,,,
1941-03-01,95360.0,,,
1941-04-01,89938.0,,,
1941-05-01,91709.0,,,
1941-06-01,91708.0,,,
1941-07-01,91553.0,,,
1941-08-01,91061.0,,,
1941-09-01,93785.0,,,
1941-10-01,90731.0,,,
1941-11-01,91692.0,,,
1941-12-01,91377.0,,,
1942-01-01,91526.0,,,
1942-02-01,92859.0,,,
1942-03-01,94825.0,,,
1942-04-01,90340.0,,,
1942-05-01,88292.0,,,
1942-06-01,91389.0,,,
1942-07-01,89530.0,,,
1942-08-01,91469.0,,,
1942-09-01,94166.0,,,
1942-10-01,88568.0,,,
1942-11-01,88262.0,,,
1942-12-01,92063.0,,,
1943-01-01,88530.0,,,
1943-02-01,92667.0,,,
1943-03-01,94283.0,,,
1943-04-01,91209.0,,,
1943-05-01,90864.0,,,
1943-06-01,90281.0,,,
1943-07-01,88023.0,,,
1943-08-01,94073.0,,,
1943-09-01,91914.0,,,
1943-10-01,89445.0,,,
1943-11-01,92957.0,,,
1943-12-01,89523.0,,,
1944-01-01,90217.0,,,
1944-02-01,89547.0,,,
1944-03-01,91342.0,,,
1944-04-01,90287.0,,,
1944-05-01,90483.0,,,
1944-06-01,87910.0,,,
1944-07-01,92933.0,,,
1944-08-01,90164.0,,,
1944-09-01,87193.0,,,
1944-10-01,91911.0,,,
1944-11-01,89614.0,,,
1944-12-01,87410.0,,,
1945-01-01,91094.0,,,
1945-02-01,88238.0,,,
1945-03-01,92688.0,,,
1945-04-01,90882.0,,,
1945-05-01,91537.0,,,
1945-06-01,91186.0,,,
1945-07-01,89827.0,,,
1945-08-01,88383.0,,,
1945-09-01,90608.0,,,
1945-10-01,90000.0,,,
1945-11-01,90979.0,,,
1945-12-01,87774.0,,,
1946-01-01,89261.0,,,
1946-02-01,92052.0,,,
1946-03-01,87784.0,,,
1946-04-01,89541.0,,,
1946-05-01,91366.0,,,
1946-06-01,86658.0,,,
1946-07-01,90806.0,,,
1946-08-01,89898.0,,,
1946-09-01,90596.0,,,
1946-10-01,88881.0,,,
1946-11-01,89110.0,,,
1946-12-01,88083.0,,,
1947-01-01,89880.0,,,
1947-02-01,86310.0,,,
1947-03-01,90733.0,,,
1947-04-01,88507.0,,,
1947-05-01,85671.0,,,
1947-06-01,89258.0,,,
1947-07-01,89060.0,,,
1947-08-01,90133.0,,,
1947-09-01,89086.0,,,
1947-10-01,90307.0,,,
1947-11-01,88435.0,,,
1947-12-01,88790.0,,,
1948-01-01,88916.0,,,
1948-02-01,89453.0,,,
1948-03-01,88920.0,,,
1948-04-01,89272.0,,,
1948-05-01,85653.0,,,
1948-06-01,86036.0,,,
1948-07-01,87358.0,,,
1948-08-01,88399.0,,,
1948-09-01,87791.0,,,
1948-10-01,87435.0,,,
1948-11-01,88173.0,,,
1948-12-01,91059.0,,,
1949-01-01,91074.0,,,
1949-02-01,86137.0,,,
1949-03-01,89484.0,,,
1949-04-01,90386.0,,,
1949-05-01,89348.0,,,
1949-06-01,83788.0,,,
1949-07-01,87107.0,,,
1949-08-01,88682.0,,,
1949-09-01,85450.0,,,
1949-10-01,86214.0,,,
1949-11-01,86449.0,,,
1949-12-01,87657.0,,,
1950-01-01,86143.0,,,
1950-02-01,89596.0,,,
1950-03-01,89196.0,,,
1950-04-01,84683.0,,,
1950-05-01,88015.0,,,
1950-06-01,88639.0,,,
1950-07-01,84745.0,,,
1950-08-01,90220.0,,,
1950-09-01,86907.0,,,
1950-10-01,87988.0,,,
1950-11-01,90059.0,,,
1950-12-01,91212.0,,,
1951-01-01,84924.0,,,
1951-02-01,87760.0,,,
1951-03-01,89518.0,,,
1951-04-01,87495.0,,,
1951-05-01,84058.0,,,
1951-06-01,87345.0,,,
1951-07-01,89462.0,,,
1951-08-01,89516.0,,,
1951-09-01,86236.0,,,
1951-10-01,86500.0,,,
1951-11-01,87309.0,,,
1951-12-01,85774.0,,,
1952-01-01,89516.0,,,
1952-02-01,88689.0,,,
1952-03-01,84883.0,,,
1952-04-01,89172.0,,,
1952-05-01,86708.0,,,
1952-06-01,87949.0,,,
1952-07-01,87074.0,,,
1952-08-01,86570.0,,,
1952-09-01,88502.0,,,
1952-10-01,87423.0,,,
1952-11-01,88339.0,,,
1952-12-01,86138.0,,,
1953-01-01,87016.0,,,
1953-02-01,86777.0,,,
1953-03-01,83691.0,,,
1953-04-01,87524.0,,,
1953-05-01,86389.0,,,
1953-06-01,85865.0,,,
1953-07-01,86678.0,,,
1953-08-01,86177.0,,,
1953-09-01,85629.0,,,
1953-10-01,88045.0,,,
1953-11-01,84975.0,,,
1953-12-01,84161.0,,,
1954-01-01,84932.0,,,
1954-02-01,86544.0,,,
1954-03-01,83180.0,,,
1954-04-01,84996.0,,,
1954-05-01,86469.0,,,
1954-06-01,85934.0,,,
1954-07-01,89464.0,,,
1954-08-01,87580.0,,,
1954-09-01,85909.0,,,
1954-10-01,87140.0,,,
1954-11-01,81622.0,,,
1954-12-01,86262.0,,,
1955-01-01,85804.0,,,
1955-02-01,83344.0,,,
1955-03-01,85575.0,,,
1955-04-01,84743.0,,,
1955-05-01,85430.0,,,
1955-06-01,87461.0,,,
1955-07-01,87453.0,,,
1955-08-01,84114.0,,,
1955-09-01,86927.0,,,
1955-10-01,86483.0,,,
1955-11-01,85419.0,,,
1955-12-01,87201.0,,,
1956-01-01,85229.0,,,
1956-02-01,83332.0,,,
1956-03-01,86690.0,,,
1956-04-01,83617.0,,,
1956-05-01,84851.0,,,
1956-06-01,84324.0,,,
1956-07-01,82864.0,,,
1956-08-01,83903.0,,,
1956-09-01,84543.0,,,
1956-10-01,81847.0,,,
1956-11-01,85569.0,,,
1956-12-01,84631.0,,,
1957-01-01,81279.0,,,
1957-02-01,84636.0,,,
1957-03-01,84983.0,,,
1957-04-01,86615.0,,,
1957-05-01,83822.0,,,
1957-06-01,84693.0,,,
1957-07-01,81237.0,,,
1957-08-01,85516.0,,,
1957-09-01,82010.0,,,
1957-10-01,81693.0,,,
1957-11-01,85611.0,,,
1957-12-01,80768.0,,,
1958-01-01,85144.0,,,
1958-02-01,85577.0,,,
1958-03-01,82512.0,,,
1958-04-01,84441.0,,,
1958-05-01,85045.0,,,
1958-06-01,82445.0,,,
1958-07-01,84989.0,,,
1958-08-01,84952.0,,,
1958-09-01,81518.0,,,
1958-10-01,81898.0,,,
1958-11-01,80136.0,,,
1958-12-01,80984.0,,,
1959-01-01,79845.0,,,
1959-02-01,83449.0,,,
1959-03-01,81590.0,,,
1959-04-01,80252.0,,,
1959-05-01,85667.0,,,
1959-06-01,82683.0,,,
1959-07-01,82649.0,,,
1959-08-01,84423.0,,,
1959-09-01,82069.0,,,
1959-10-01,81443.0,,,
1959-11-01,83659.0,,,
1959-12-01,83517.0,,,
1960-01-01,84249.0,,,
1960-02-01,81807.0,,,
1960-03-01,83372.0,,,
1960-04-01,81481.0,,,
1960-05-01,83281.0,,,
1960-06-01,83932.0,,,
1960-07-01,81447.0,,,
1960-08-01,82180.0,,,
1960-09-01,83489.0,,,
1960-10-01,83994.0,,,
1960-11-01,81498.0,,,
1960-12-01,81216.0,,,
1961-01-01,82434.0,,,
1961-02-01,79935.0,,,
1961-03-01,85194.0,,,
1961-04-01,82557.0,,,
1961-05-01,80651.0,,,
1961-06-01,84122.0,,,
1961-07-01,80650.0,,,
1961-08-01,84161.0,,,
1961-09-01,82621.0,,,
1961-10-01,81672.0,,,
1961-11-01,81165.0,,,
1961-12-01,82885.0,,,
1962-01-01,80018.0,,,
1962-02-01,81288.0,,,
1962-03-01,80413.0,,,
1962-04-01,79046.0,,,
1962-05-01,80763.0,,,
1962-06-01,79882.0,,,
1962-07-01,81452.0,,,
1962-08-01,82004.0,,,
1962-09-01,81335.0,,,
1962-10-01,83398.0,,,
1962-11-01,80994.0,,,
1962-12-01,81536.0,,,
1963-01-01,79300.0,,,
1963-02-01,84439.0,,,
1963-03-01,85438.0,,,
1963-04-01,84067.0,,,
1963-05-01,82277.0,,,
1963-06-01,80335.0,,,
1963-07-01,80019.0,,,
1963-08-01,81086.0,,,
1963-09-01,78502.0,,,
1963-10-01,81417.0,,,
1963-11-01,82683.0,,,
1963-12-01,80256.0,,,
1964-01-01,78770.0,,,
1964-02-01,84153.0,,,
1964-03-01,79306.0,,,
1964-04-01,81396.0,,,
1964-05-01,77922.0,,,
1964-06-01,83419.0,,,
1964-07-01,79484.0,,,
1964-08-01,77323.0,,,
1964-09-01,77557.0,,,
1964-10-01,78400.0,,,
1964-11-01,80758.0,,,
1964-12-01,79590.0,,,
1965-01-01,81279.0,,,
1965-02-01,80185.0,,,
1965-03-01,80695.0,,,
1965-04-01,78287.0,,,
1965-05-01,80196.0,,,
1965-06-01,79611.0,,,
1965-07-01,80943.0,,,
1965-08-01,80195.0,,,
1965-09-01,79025.0,,,
1965-10-01,80292.0,,,
1965-11-01,79834.0,,,
1965-12-01,80495.0,,,
1966-01-01,79771.0,,,
1966-02-01,81622.0,,,
1966-03-01,80083.0,,,
1966-04-01,80713.0,,,
1966-05-01,77381.0,,,
1966-06-01,83344.0,,,
1966-07-01,77578.0,,,
1966-08-01,84292.0,,,
1966-09-01,75440.0,,,
1966-10-01,81341.0,,,
1966-11-01,79115.0,,,
1966-12-01,80774.0,,,
1967-01-01,79045.0,,,
1967-02-01,79025.0,,,
1967-03-01,76900.0,,,
1967-04-01,77348.0,,,
1967-05-01,80844.0,,,
1967-06-01,79632.0,,,
1967-07-01,77947.0,,,
1967-08-01,77877.0,,,
1967-09-01,77839.0,,,
1967-10-01,77118.0,,,
1967-11-01,79298.0,,,
1967-12-01,79623.0,,,
1968-01-01,79179.0,,,
1968-02-01,76488.0,,,
1968-03-01,75823.0,,,
1968-04-01,79799.0,,,
1968-05-01,77662.0,,,
1968-06-01,81730.0,,,
1968-07-01,76903.0,,,
1968-08-01,77588.0,,,
1968-09-01,81085.0,,,
1968-10-01,79501.0,,,
1968-11-01,79835.0,,,
1968-12-01,75852.0,,,
1969-01-01,78023.0,,,
1969-02-01,77864.0,,,
1969-03-01,79519.0,,,
1969-04-01,77818.0,,,
1969-05-01,75695.0,,,
1969-06-01,77646.0,,,
1969-07-01,75936.0,,,
1969-08-01,77957.0,,,
1969-09-01,76463.0,,,
1969-10-01,78017.0,,,
1969-11-01,80400.0,,,
1969-12-01,79878.0,,,
1970-01-01,78979.0,,,
1970-02-01,81289.0,,,
1970-03-01,75562.0,,,
1970-04-01,75952.0,,,
1970-05-01,74975.0,,,
1970-06-01,75566.0,,,
1970-07-01,76839.0,,,
1970-08-01,76439.0,,,
1970-09-01,80497.0,,,
1970-10-01,76858.0,,,
1970-11-01,75669.0,,,
1970-12-01,75027.0,,,
1971-01-01,78565.0,,,
1971-02-01,78089.0,,,
1971-03-01,77120.0,,,
1971-04-01,78201.0,,,
1971-05-01,78745.0,,,
1971-06-01,77633.0,,,
1971-07-01,75092.0,,,
1971-08-01,75500.0,,,
1971-09-01,76172.0,,,
1971-10-01,76288.0,,,
1971-11-01,79321.0,,,
1971-12-01,77998.0,,,
1972-01-01,73038.0,,,
1972-02-01,74513.0,,,
1972-03-01,72292.0,,,
1972-04-01,75293.0,,,
1972-05-01,78398.0,,,
1972-06-01,74676.0,,,
1972-07-01,76103.0,,,
1972-08-01,77766.0,,,
1972-09-01,74790.0,,,
1972-10-01,74696.0,,,
1972-11-01,78484.0,,,
1972-12-01,75513.0,,,
1973-01-01,73528.0,,,
1973-02-01,79439.0,,,
1973-03-01,76558.0,,,
1973-04-01,73462.0,,,
1973-05-01,78051.0,,,
1973-06-01,79247.0,,,
1973-07-01,76026.0,,,
1973-08-01,75489.0,,,
1973-09-01,74430.0,,,
1973-10-01,76989.0,,,
1973-11-01,73198.0,,,
1973-12-01,75984.0,,,
1974-01-01,75716.0,,,
1974-02-01,75741.0,,,
1974-03-01,75299.0,,,
1974-04-01,74178.0,,,
1974-05-01,71657.0,,,
1974-06-01,72812.0,,,
1974-07-01,72464.0,,,
1974-08-01,73226.0,,,
1974-09-01,78581.0,,,
1974-10-01,73558.0,,,
1974-11-01,77076.0,,,
1974-12-01,73467.0,,,
1975-01-01,75699.0,,,
1975-02-01,75747.0,,,
1975-03-01,74173.0,,,
1975-04-01,73418.0,,,
1975-05-01,73521.0,,,
1975-06-01,71956.0,,,
1975-07-01,74659.0,,,
1975-08-01,74641.0,,,
1975-09-01,73804.0,,,
1975-10-01,74480.0,,,
1975-11-01,74169.0,,,
1975-12-01,74246.0,,,
1976-01-01,73116.0,,,
1976-02-01,72973.0,,,
1976-03-01,77115.0,,,
1976-04-01,74880.0,,,
1976-05-01,73614.0,,,
1976-06-01,73660.0,,,
1976-07-01,75790.0,,,
1976-08-01,74361.0,,,
1976-09-01,73920.0,,,
1976-10-01,71106.0,,,
1976-11-01,73305.0,,,
1976-12-01,75630.0,,,
1977-01-01,72700.0,,,
1977-02-01,74955.0,,,
1977-03-01,73094.0,,,
1977-04-01,71762.0,,,
1977-05-01,73603.0,,,
