Date,Population_Data,Regression_Data,LSTM_Data,S_Data
1909-11-01,150.7421286437589,,,
1909-12-01,150.37383926906608,,,
1910-01-01,150.0,,,
1910-02-01,149.63112061283996,,,
1910-03-01,149.3005504165739,,,
1910-04-01,148.9374271453847,,,
1910-05-01,148.58885873249116,,,
1910-06-01,148.2315800214407,,,
1910-07-01,147.8886151555939,,,
1910-08-01,147.53707254830132,,,
1910-09-01,147.18840344635868,,,
1910-10-01,146.85369131179783,,,
1910-11-01,146.51059474005504,,,
1910-12-01,146.18122289776142,,,
1911-01-01,145.84359039983764,,,
1911-02-01,145.50869316254077,,,
1911-03-01,145.20853305128205,,,
1911-04-01,144.87876424703165,,,
1911-05-01,144.56216033747643,,,
1911-06-01,144.2375871330531,,,
1911-07-01,143.9259587444366,,,
1911-08-01,143.60647268345946,,,
1911-09-01,143.28953032832962,,,
1911-10-01,142.98520748408197,,,
1911-11-01,142.6731886988403,,,
1911-12-01,142.37357812075183,,,
1912-01-01,142.06637444901756,,,
1912-02-01,141.7615762384075,,,
1912-03-01,141.4785952965593,,,
1912-04-01,141.1783732455585,,,
1912-05-01,140.89004809481665,,,
1912-06-01,140.59437090535778,,,
1912-07-01,140.31039152882704,,,
1912-08-01,140.01915074452933,,,
1912-09-01,139.73012296301596,,,
1912-10-01,139.45249934890433,,,
1912-11-01,139.16774439899405,,,
1912-12-01,138.89420330431406,,,
1913-01-01,138.613612729626,,,
1913-02-01,138.3350969129993,,,
1913-03-01,138.08529423984928,,,
1913-04-01,137.81064977074098,,,
1913-05-01,137.54676310555064,,,
1913-06-01,137.2760145376726,,,
1913-07-01,137.01584562058537,,,
1913-08-01,136.74888449755676,,,
1913-09-01,136.48380657780987,,,
1913-10-01,136.2290462362247,,,
1913-11-01,135.96759218776924,,,
1913-12-01,135.7162863395076,,,
1914-01-01,135.45834770596275,,,
1914-02-01,135.20215403097646,,,
1914-03-01,134.97222982250366,,,
1914-04-01,134.71927981211147,,,
1914-05-01,134.4760737713343,,,
1914-06-01,134.22637070186076,,,
1914-07-01,133.98625438307863,,,
1914-08-01,133.73968979814285,,,
1914-09-01,133.49467861698602,,,
1914-10-01,133.2590236867889,,,
1914-11-01,133.01698741661193,,,
1914-12-01,132.78415895363025,,,
1915-01-01,132.5449891380522,,,
1915-02-01,132.3072344815301,,,
1915-03-01,132.09368140067195,,,
1915-04-01,131.85854272581952,,,
1915-05-01,131.63225944831714,,,
1915-06-01,131.39971875407164,,,
1915-07-01,131.17589717245625,,,
1915-08-01,130.94584600243687,,,
1915-09-01,130.7170184366939,,,
1915-10-01,130.4967110567464,,,
1915-11-01,130.2702094416715,,,
1915-12-01,130.05210050283142,,,
1916-01-01,129.8278163820438,,,
1916-02-01,129.6046176208095,,,
1916-03-01,129.39677655057648,,,
1916-04-01,129.175598913653,,,
1916-05-01,128.9625114446536,,,
1916-06-01,128.743281050052,,,
1916-07-01,128.532025530212,,,
1916-08-01,128.31463392155135,,,
1916-09-01,128.0981352141042,,,
1916-10-01,127.8894441139824,,,
1916-11-01,127.6746206189182,,,
1916-12-01,127.46749821317631,,,
1917-01-01,127.25424147411424,,,
1917-02-01,127.04173939154263,,,
1917-03-01,126.85042737111095,,,
1917-04-01,126.63928418468092,,,
1917-05-01,126.43559346116952,,,
1917-06-01,126.22574855674966,,,
1917-07-01,126.02326175628964,,,
1917-08-01,125.81460667749911,,,
1917-09-01,125.6065147004194,,,
1917-10-01,125.40564513276048,,,
1917-11-01,125.19857940775206,,,
1917-12-01,124.998650508365,,,
1918-01-01,124.79250257904704,,,
1918-02-01,124.5867795067169,,,
1918-03-01,124.40130699356976,,,
1918-04-01,124.1963151344568,,,
1918-05-01,123.998263295295,,,
1918-06-01,123.79392075788056,,,
1918-07-01,123.5964448156621,,,
1918-08-01,123.39264314356532,,,
1918-09-01,123.18907477367672,,,
1918-10-01,122.99226887734224,,,
1918-11-01,122.78907779921332,,,
1918-12-01,122.59258454504264,,,
1919-01-01,122.38966230229246,,,
1919-02-01,122.18683511702748,,,
1919-03-01,122.00369477410231,,,
1919-04-01,121.80097111913012,,,
1919-05-01,121.60480030317952,,,
1919-06-01,121.40207700959417,,,
1919-07-01,121.20585406447884,,,
1919-08-01,121.00302267589946,,,
1919-09-01,120.80009479002564,,,
1919-10-01,120.60359470387723,,,
1919-11-01,120.4003951494514,,,
1919-12-01,120.20357967935873,,,
1920-01-01,120.0,,,
1920-02-01,119.79749393746717,,,
1920-03-01,119.61017381284742,,,
1920-04-01,119.4121586974116,,,
1920-05-01,119.2226764460244,,,
1920-06-01,119.0290500227063,,,
1920-07-01,118.84372848896469,,,
1920-08-01,118.65431218999647,,,
1920-09-01,118.4669670298374,,,
1920-10-01,118.28759382399716,,,
1920-11-01,118.10418947286604,,,
1920-12-01,117.92854354942324,,,
1921-01-01,117.74890143955226,,,
1921-02-01,117.57110285577264,,,
1921-03-01,117.41205677616443,,,
1921-04-01,117.2376394275232,,,
1921-05-01,117.0704767185502,,,
1921-06-01,116.89937958276026,,,
1921-07-01,116.73534357923955,,,
1921-08-01,116.56738808853312,,,
1921-09-01,116.40096073897578,,,
1921-10-01,116.24131356955668,,,
1921-11-01,116.07775854976089,,,
1921-12-01,115.92080465054592,,,
1922-01-01,115.75994339274384,,,
1922-02-01,115.60038266337315,,,
1922-03-01,115.4573427664494,,,
1922-04-01,115.30012982505778,,,
1922-05-01,115.14909953635868,,,
1922-06-01,114.99413832855193,,,
1922-07-01,114.8452007331118,,,
1922-08-01,114.69231269112208,,,
1922-09-01,114.5404097926215,,,
1922-10-01,114.39430153748326,,,
1922-11-01,114.2442024894778,,,
1922-12-01,114.0997534923504,,,
1923-01-01,113.9512797270722,,,
1923-02-01,113.80356349256546,,,
1923-03-01,113.67075513099525,,,
1923-04-01,113.5243532373082,,,
1923-05-01,113.38326824674267,,,
1923-06-01,113.2380496073741,,,
1923-07-01,113.09802329787428,,,
1923-08-01,112.9538093450563,,,
1923-09-01,112.8100375380675,,,
1923-10-01,112.67128107506976,,,
1923-11-01,112.52824463930966,,,
1923-12-01,112.39011342212947,,,
1924-01-01,112.24763378983022,,,
1924-02-01,112.1053686906424,,,
1924-03-01,111.97243535054086,,,
1924-04-01,111.83045446624728,,,
1924-05-01,111.69312944931733,,,
1924-06-01,111.55126041273527,,,
1924-07-01,111.41395723176755,,,
1924-08-01,111.2720214751293,,,
1924-09-01,111.1299833789954,,,
1924-10-01,110.99238627814428,,,
1924-11-01,110.85001214663215,,,
1924-12-01,110.71200344649516,,,
1925-01-01,110.56911471183705,,,
1925-02-01,110.42589602496555,,,
1925-03-01,110.2962152496617,,,
1925-04-01,110.1522411779292,,,
1925-05-01,110.01247026383264,,,
1925-06-01,109.86753956054528,,,
1925-07-01,109.72675647021764,,,
1925-08-01,109.5806905676076,,,
1925-09-01,109.43397932784193,,,
1925-10-01,109.29134282383114,,,
1925-11-01,109.14322706942087,,,
1925-12-01,108.99914495393088,,,
1926-01-01,108.84944611710816,,,
1926-02-01,108.69887433041208,,,
1926-03-01,108.5620853275173,,,
1926-04-01,108.40972470880084,,,
1926-05-01,108.2613207753974,,,
1926-06-01,108.10693504585969,,,
1926-07-01,107.95648492403184,,,
1926-08-01,107.79989551590504,,,
1926-09-01,107.6421177729626,,,
1926-10-01,107.48825474365188,,,
1926-11-01,107.32800400679842,,,
1926-12-01,107.17166135381514,,,
1927-01-01,107.00875905528284,,,
1927-02-01,106.84444080921718,,,
1927-03-01,106.69476893140047,,,
1927-04-01,106.52762840615512,,,
1927-05-01,106.36440433130446,,,
1927-06-01,106.1941702159714,,,
1927-07-01,106.02786594050303,,,
1927-08-01,105.8543596673145,,,
1927-09-01,105.67912206165032,,,
1927-10-01,105.5078453848993,,,
1927-11-01,105.32906630605768,,,
1927-12-01,105.15427599344082,,,
1928-01-01,104.97177687365392,,,
1928-02-01,104.78731880867367,,,
1928-03-01,104.61294696454247,,,
1928-04-01,104.42456638225372,,,
1928-05-01,104.24026899093836,,,
1928-06-01,104.047723411955,,,
1928-07-01,103.8593089749185,,,
1928-08-01,103.6624198314728,,,
1928-09-01,103.46325487022663,,,
1928-10-01,103.268304265522,,,
1928-11-01,103.0645264244915,,,
1928-12-01,102.86502533881756,,,
1929-01-01,102.65645605023497,,,
1929-02-01,102.44538333113417,,,
1929-03-01,102.25254689188156,,,
1929-04-01,102.03658216792036,,,
1929-05-01,101.8250734398576,,,
1929-06-01,101.6038752399354,,,
1929-07-01,101.38721545395818,,,
1929-08-01,101.16060521030715,,,
1929-09-01,100.93117615119574,,,
1929-10-01,100.70642070375064,,,
1929-11-01,100.47131028558846,,,
1929-12-01,100.24097034498077,,,
1930-01-01,100.0,,,
1930-02-01,99.75138898600228,,,
1930-03-01,99.51643602931884,,,
1930-04-01,99.24501075887164,,,
1930-05-01,98.97125058259404,,,
1930-06-01,98.67713383718548,,,
1930-07-01,98.38185501508174,,,
1930-08-01,98.0659578765938,,,
1930-09-01,97.7393411679502,,,
1930-10-01,97.41327565112252,,,
1930-11-01,97.06625264010692,,,
1930-12-01,96.72087993479768,,,
1931-01-01,96.35436170329208,,,
1931-02-01,95.97828521884836,,,
1931-03-01,95.63058343156776,,,
1931-04-01,95.23696550667287,,,
1931-05-01,94.8475922239251,,,
1931-06-01,94.43673437959252,,,
1931-07-01,94.03111814991246,,,
1931-08-01,93.60393146802416,,,
1931-09-01,93.16879567862338,,,
1931-10-01,92.7403495459938,,,
1931-11-01,92.29025900974467,,,
1931-12-01,91.84778138752736,,,
1932-01-01,91.38364718631196,,,
1932-02-01,90.91272519480157,,,
1932-03-01,90.46624867068068,,,
1932-04-01,89.98285745739005,,,
1932-05-01,89.50925187520716,,,
1932-06-01,89.01408723377105,,,
1932-07-01,88.52952885751932,,,
1932-08-01,88.02350186981977,,,
1932-09-01,87.51230382755949,,,
1932-10-01,87.01289413956212,,,
1932-11-01,86.49220784174574,,,
1932-12-01,85.9840568170241,,,
1933-01-01,85.45479334553364,,,
1933-02-01,84.92152013670001,,,
1933-03-01,84.4366032787753,,,
1933-04-01,83.89634870755836,,,
1933-05-01,83.37035191876468,,,
1933-06-01,82.82377547492592,,,
1933-07-01,82.29210159095729,,,
1933-08-01,81.74011435637875,,,
1933-09-01,81.18572652988269,,,
1933-10-01,80.64715812594277,,,
1933-11-01,80.08873359941425,,,
1933-12-01,79.54669955764393,,,
1934-01-01,78.98514941296501,,,
1934-02-01,78.42235999358611,,,
1934-03-01,77.91316460432944,,,
1934-04-01,77.34866663856549,,,
1934-05-01,76.80184634965717,,,
1934-06-01,76.23647806679512,,,
1934-07-01,75.68925638160567,,,
1934-08-01,75.12392886352752,,,
1934-09-01,74.558971216175,,,
1934-10-01,74.01281180278868,,,
1934-11-01,73.44926901092738,,,
1934-12-01,72.90491965860453,,,
1935-01-01,72.34370280411649,,,
1935-02-01,71.78401713757167,,,
1935-03-01,71.28000640971271,,,
1935-04-01,70.72388501278115,,,
1935-05-01,70.18780893025433,,,
1935-06-01,69.63626877174829,,,
1935-07-01,69.10506699183425,,,
1935-08-01,68.55901915363577,,,
1935-09-01,68.01611164880615,,,
1935-10-01,67.49392893246956,,,
1935-11-01,66.95788783865481,,,
1935-12-01,66.44279088227557,,,
1936-01-01,65.91452728135778,,,
1936-02-01,65.39056533102635,,,
1936-03-01,64.90451012905594,,,
1936-04-01,64.3895423909081,,,
1936-05-01,63.8959375062166,,,
1936-06-01,63.39101749778653,,,
1936-07-01,62.90757706857124,,,
1936-08-01,62.413615871740966,,,
1936-09-01,61.92557306123129,,,
1936-10-01,61.459130286797375,,,
1936-11-01,60.98342037859483,,,
1936-12-01,60.5293535169817,,,
1937-01-01,60.06688759296833,,,
1937-02-01,59.611501372493095,,,
1937-03-01,59.20646566343736,,,
1937-04-01,58.76520379064327,,,
1937-05-01,58.34556501219264,,,
1937-06-01,57.919802424639975,,,
1937-07-01,57.51560380055945,,,
1937-08-01,57.106251580130255,,,
1937-09-01,56.70558820866485,,,
1937-10-01,56.32634403114005,,,
1937-11-01,55.94346511750544,,,
1937-12-01,55.581872551695305,,,
1938-01-01,55.217689177773536,,,
1938-02-01,54.86335597003311,,,
1938-03-01,54.55197522164025,,,
1938-04-01,54.21703917757925,,,
1938-05-01,53.90293421186564,,,
1938-06-01,53.58894900856974,,,
1938-07-01,53.29555989612011,,,
1938-08-01,53.00343661547134,,,
1938-09-01,52.72277264642954,,,
1938-10-01,52.46229477231001,,,
1938-11-01,52.20486681662268,,,
1938-12-01,51.96731625311168,,,
1939-01-01,51.734035392660864,,,
1939-02-01,51.51337516103455,,,
1939-03-01,51.32511256603434,,,
1939-04-01,51.12912231408579,,,
1939-05-01,50.95211886760533,,,
1939-06-01,50.78253101194552,,,
1939-07-01,50.63151911762293,,,
1939-08-01,50.48924474013393,,,
1939-09-01,50.36120013689508,,,
1939-10-01,50.25105627267696,,,
1939-11-01,50.15169923831624,,,
1939-12-01,50.069758383600536,,,
1940-01-01,50.0,,,
1940-02-01,49.93812451689242,,,
1940-03-01,49.88064993210359,,,
1940-04-01,49.81964660648298,,,
1940-05-01,49.76103708383884,,,
1940-06-01,49.70091189370152,,,
1940-07-01,49.64314800441762,,,
1940-08-01,49.583892321074856,,,
1940-09-01,49.525075211459125,,,
1940-10-01,49.46857090957028,,,
1940-11-01,49.41061029298903,,,
1940-12-01,49.35493068015512,,,
1941-01-01,49.29781792791958,,,
1941-02-01,49.24113275078956,,,
1941-03-01,49.19029889224942,,,
1941-04-01,49.13442133037078,,,
1941-05-01,49.0807472416647,,,
1941-06-01,49.02569618459079,,,
1941-07-01,48.97281776407216,,,
1941-08-01,48.91858458311421,,,
1941-09-01,48.86476373734175,,,
1941-10-01,48.81306954690836,,,
1941-11-01,48.7600535634918,,,
1941-12-01,48.70913409694053,,,
1942-01-01,48.65691434719111,,,
1942-02-01,48.60509593400564,,,
1942-03-01,48.55863530966793,,,
1942-04-01,48.5075745738644,,,
1942-05-01,48.458536947160745,,,
1942-06-01,48.40825108548337,,,
1942-07-01,48.35995916179435,,,
1942-08-01,48.31043954555438,,,
1942-09-01,48.26130602595832,,,
1942-10-01,48.21412297504472,,,
1942-11-01,48.16574268712599,,,
1942-12-01,48.119284394921706,,,
1943-01-01,48.07164870999157,,,
1943-02-01,48.02438812308379,,,
1943-03-01,47.98202169247524,,,
1943-04-01,47.93546884507997,,,
1943-05-01,47.89076870844306,,,
1943-06-01,47.84493910449538,,,
1943-07-01,47.8009347057003,,,
1943-08-01,47.75581971651145,,,
1943-09-01,47.71106458542496,,,
1943-10-01,47.66809370209549,,,
1943-11-01,47.62404017200775,,,
1943-12-01,47.58174408221478,,,
1944-01-01,47.53838352443706,,,
1944-02-01,47.495371826140136,,,
1944-03-01,47.45544892696935,,,
1944-04-01,47.41310610992839,,,
1944-05-01,47.37245514518315,,,
1944-06-01,47.3307837994573,,,
1944-07-01,47.2907784704902,,,
1944-08-01,47.24976996739069,,,
1944-09-01,47.209095011965545,,,
1944-10-01,47.17004763469586,,,
1944-11-01,47.130022508137,,,
1944-12-01,47.09159982234012,,,
1945-01-01,47.05221589595878,,,
1945-02-01,47.013154518630266,,,
1945-03-01,46.97814865874589,,,
1945-04-01,46.939695008374926,,,
1945-05-01,46.90278277072393,,,
1945-06-01,46.86494896098949,,,
1945-07-01,46.82863239394382,,,
1945-08-01,46.79140979615717,,,
1945-09-01,46.75449450750331,,,
1945-10-01,46.71906053484525,,,
1945-11-01,46.68274344437909,,,
1945-12-01,46.64788419802103,,,
1946-01-01,46.61215667705384,,,
1946-02-01,46.57672546659791,,,
1946-03-01,46.544975914528365,,,
1946-04-01,46.51010249316055,,,
1946-05-01,46.47663001066813,,,
1946-06-01,46.442324799258266,,,
1946-07-01,46.409398022198346,,,
1946-08-01,46.3756523920577,,,
1946-09-01,46.34218783250828,,,
1946-10-01,46.310068292526175,,,
1946-11-01,46.277150300485886,,,
1946-12-01,46.24555552163097,,,
1947-01-01,46.21317546841107,,,
1947-02-01,46.18106548716087,,,
1947-03-01,46.15229320243289,,,
1947-04-01,46.12069107240136,,,
1947-05-01,46.090359373131854,,,
1947-06-01,46.05927382237972,,,
1947-07-01,46.02943786336991,,,
1947-08-01,45.998860263208414,,,
1947-09-01,45.96853749509658,,,
1947-10-01,45.939433415854765,,,
1947-11-01,45.9096055845735,,,
1947-12-01,45.88097630128606,,,
1948-01-01,45.85163477814661,,,
1948-02-01,45.82253708843528,,,
1948-03-01,45.79553543905909,,,
1948-04-01,45.76690335437272,,,
1948-05-01,45.73942084150215,,,
1948-06-01,45.711253563962686,,,
1948-07-01,45.68421668928813,,,
1948-08-01,45.65650559020682,,,
1948-09-01,45.62902301274718,,,
1948-10-01,45.60264245407242,,,
1948-11-01,45.57560304131087,,,
1948-12-01,45.5496471765268,,,
1949-01-01,45.52304229977458,,,
1949-02-01,45.49665494602251,,,
1949-03-01,45.47300631917124,,,
1949-04-01,45.447026804082896,,,
1949-05-01,45.42208631146272,,,
1949-06-01,45.39651997284271,,,
1949-07-01,45.37197515324573,,,
1949-08-01,45.346813362405314,,,
1949-09-01,45.321853854645,,,
1949-10-01,45.29788999373801,,,
1949-11-01,45.2733220199972,,,
1949-12-01,45.2497328878081,,,
1950-01-01,45.22554781939807,,,
1950-02-01,45.2015540354466,,,
1950-03-01,45.18004479002259,,,
1950-04-01,45.156408906865416,,,
1950-05-01,45.13371146255997,,,
1950-06-01,45.11043712519257,,,
1950-07-01,45.08808538873751,,,
1950-08-01,45.06516396847113,,,
1950-09-01,45.04241859274328,,,
1950-10-01,45.0205724576684,,,
1950-11-01,44.99816698528151,,,
1950-12-01,44.9766456137517,,,
1951-01-01,44.95457141601699,,,
1951-02-01,44.93266226419928,,,
1951-03-01,44.91301335972925,,,
1951-04-01,44.8914121708364,,,
1951-05-01,44.87065880291002,,,
1951-06-01,44.84936752912837,,,
1951-07-01,44.82890990387958,,,
1951-08-01,44.807919916520376,,,
1951-09-01,44.787079735158144,,,
1951-10-01,44.767052353979714,,,
1951-11-01,44.74650044527986,,,
1951-12-01,44.726747862473694,,,
1952-01-01,44.70647559774747,,,
1952-02-01,44.68634214039667,,,
1952-03-01,44.66763130499163,,,
1952-04-01,44.64776017643477,,,
1952-05-01,44.62865600941461,,,
1952-06-01,44.60904302383648,,,
1952-07-01,44.59018449743021,,,
1952-08-01,44.57082102614204,,,
1952-09-01,44.55158105042286,,,
1952-10-01,44.53307720431876,,,
1952-11-01,44.51407372912946,,,
1952-12-01,44.49579457933393,,,
1953-01-01,44.477018975985786,,,
1953-02-01,44.45835586958509,,,
1953-03-01,44.4415937101443,,,
1953-04-01,44.4231385541135,,,
1953-05-01,44.40537970049989,,,
1953-06-01,44.38713105676924,,,
1953-07-01,44.36956787859671,,,
1953-08-01,44.35151711847746,,,
1953-09-01,44.33356361538563,,,
1953-10-01,44.316279760205454,,,
1953-11-01,44.29851112696495,,,
1953-12-01,44.28140200292053,,,
1954-01-01,44.2638096108426,,,
1954-02-01,44.246303477170535,,,
1954-03-01,44.23056377276942,,,
1954-04-01,44.21321565159783,,,
1954-05-01,44.19650313945512,,,
1954-06-01,44.1793098999051,,,
1954-07-01,44.16274309803065,,,
1954-08-01,44.14569611141346,,,
1954-09-01,44.12872014328212,,,
1954-10-01,44.11235730709022,,,
1954-11-01,44.09551457813164,,,
1954-12-01,44.07927650790269,,,
1955-01-01,44.062558389428105,,,
1955-02-01,44.04590029081784,,,
1955-03-01,44.03090400098312,,,
1955-04-01,44.01435397700388,,,
1955-05-01,43.9983888343964,,,
1955-06-01,43.98194206136016,,,
1955-07-01,43.96607266384813,,,
1955-08-01,43.94972051306616,,,
1955-09-01,43.93341314222846,,,
1955-10-01,43.91767235308917,,,
1955-11-01,43.901446590745664,,,
1955-12-01,43.88578060239651,,,
1956-01-01,43.86962781985843,,,
1956-02-01,43.85350881864311,,,
1956-03-01,43.83845836138577,,,
1956-04-01,43.82239841273337,,,
1956-05-01,43.806882485539376,,,
1956-06-01,43.790874015697504,,,
1956-07-01,43.77540373153526,,,
1956-08-01,43.75943811181517,,,
1956-09-01,43.74349096161137,,,
1956-10-01,43.72807372205368,,,
1956-11-01,43.71215640821158,,,
1956-12-01,43.69676386738034,,,
1957-01-01,43.68086776121118,,,
1957-02-01,43.6649791259368,,,
1957-03-01,43.65063266828387,,,
1957-04-01,43.63475209508555,,,
1957-05-01,43.61938477445427,,,
1957-06-01,43.60350404938792,,,
1957-07-01,43.58813240661558,,,
1957-08-01,43.57224290099243,,,
1957-09-01,43.556345626344005,,,
1957-10-01,43.540951670866406,,,
1957-11-01,43.52503260190112,,,
1957-12-01,43.50961337997715,,,
1958-01-01,43.49366388800624,,,
1958-02-01,43.47769562838852,,,
1958-03-01,43.46325469938768,,,
1958-04-01,43.4472445639766,,,
1958-05-01,43.431726877972366,,,
1958-06-01,43.41566496001467,,,
1958-07-01,43.40009298669657,,,
1958-08-01,43.38397065750352,,,
1958-09-01,43.36781432074362,,,
1958-10-01,43.35214467741046,,,
1958-11-01,43.33591491565512,,,
1958-12-01,43.32017004070278,,,
1959-01-01,43.303858225263255,,,
1959-02-01,43.28750140363535,,,
1959-03-01,43.27268696281332,,,
1959-04-01,43.25623832752262,,,
1959-05-01,43.24027130420977,,,
1959-06-01,43.22371925569389,,,
1959-07-01,43.20764797989437,,,
1959-08-01,43.19098388946456,,,
1959-09-01,43.17425955292634,,,
1959-10-01,43.158015249801934,,,
1959-11-01,43.141165857589705,,,
1959-12-01,43.12479635767332,,,
1960-01-01,43.10781328109833,,,
1960-02-01,43.090758959793405,,,
1960-03-01,43.07473844486034,,,
1960-04-01,43.05753989988733,,,
1960-05-01,43.04082210649524,,,
1960-06-01,43.023468376164566,,,
1960-07-01,43.00659622822211,,,
1960-08-01,42.98907868384503,,,
1960-09-01,42.97147458293155,,,
1960-10-01,42.954353843896016,,,
1960-11-01,42.93657291517604,,,
1960-12-01,42.91927687728483,,,
1961-01-01,42.901310492069626,,,
1961-02-01,42.88324655169649,,,
1961-03-01,42.866845030208765,,,
1961-04-01,42.84858926361788,,,
1961-05-01,42.83082336994465,,,
1961-06-01,42.81236078731752,,,
1961-07-01,42.79439057392113,,,
1961-08-01,42.77571254656902,,,
1961-09-01,42.75692172413895,,,
1961-10-01,42.73862756233966,,,
1961-11-01,42.71960828142453,,,
1961-12-01,42.701088855596765,,,
1962-01-01,42.68183248750782,,,
1962-02-01,42.66245232571938,,,
1962-03-01,42.64483940649616,,,
1962-04-01,42.625217480620535,,,
1962-05-01,42.60610451473052,,,
1962-06-01,42.58622414214008,,,
1962-07-01,42.56685689135409,,,
1962-08-01,42.5467094433601,,,
1962-09-01,42.52642296174659,,,
1962-10-01,42.50665640524789,,,
1962-11-01,42.48608983447075,,,
1962-12-01,42.46604804877076,,,
1963-01-01,42.44519276014123,,,
1963-02-01,42.424187439270646,,,
1963-03-01,42.40508408183864,,,
1963-04-01,42.38378705901143,,,
1963-05-01,42.36302804896895,,,
1963-06-01,42.341420948748365,,,
1963-07-01,42.320357688637095,,,
1963-08-01,42.2984318823344,,,
1963-09-01,42.27634080387059,,,
1963-10-01,42.25480288073682,,,
1963-11-01,42.23238008243081,,,
1963-12-01,42.21051696492293,,,
1964-01-01,42.18775381808597,,,
1964-02-01,42.16481440046638,,,
1964-03-01,42.14319339203413,,,
1964-04-01,42.11990647451546,,,
1964-05-01,42.09719670890101,,,
1964-06-01,42.07354794185648,,,
1964-07-01,42.05048382410955,,,
1964-08-01,42.026464578850415,,,
